Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	SD	Butte	46019	Oil & Gas		Bonus	3830
2004	SD	Butte	46019	Oil & Gas		Rents	22822.5
2004	SD	Custer	46033	Oil & Gas		Rents	2002
2004	SD	Douglas	46043	Oil (bbl)	Oil	Royalties	1180.15
2004	SD	Fall River	46047	Oil & Gas		Other Revenues	40
2004	SD	Fall River	46047	Oil & Gas		Rents	32338
2004	SD	Fall River	46047	Oil (bbl)	Oil	Royalties	87489.49
2004	SD	Harding	46063	Oil & Gas		Bonus	9936
2004	SD	Harding	46063	Oil & Gas		Rents	65772
2004	SD	Harding	46063	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	122127.44
2004	SD	Harding	46063	Oil (bbl)	Oil	Royalties	570970.06
2005	SD	Butte	46019	Oil & Gas		Bonus	5266
2005	SD	Butte	46019	Oil & Gas		Rents	29262
2005	SD	Custer	46033	Oil & Gas		Rents	2002
2005	SD	Douglas	46043	Oil & Gas		Other Roy Vals	-75
2005	SD	Douglas	46043	Oil (bbl)	Oil	Royalties	2775.78
2005	SD	Fall River	46047	Oil & Gas		Other Roy Vals	7577.76
2005	SD	Fall River	46047	Oil & Gas		Rents	24051.5
2005	SD	Fall River	46047	Oil (bbl)	Oil	Royalties	196150.5
2005	SD	Harding	46063	Oil & Gas		Bonus	80
2005	SD	Harding	46063	Oil & Gas		Other Roy Vals	-21925
2005	SD	Harding	46063	Oil & Gas		Rents	54883
2005	SD	Harding	46063	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	144649.92
2005	SD	Harding	46063	Oil (bbl)	Oil	Royalties	936603.75
2005	SD	Stanley	46117	Oil & Gas		Bonus	57139
2005	SD	Stanley	46117	Oil & Gas		Rents	42042
2006	SD	Butte	46019	Oil & Gas		Rents	31502
2006	SD	Custer	46033	Oil & Gas		Rents	2002
2006	SD	Douglas	46043	Oil (bbl)	Oil	Royalties	3057.24
2006	SD	Fall River	46047	Oil & Gas		Bonus	5756
