year	naics	commodity	state	county	fips	jobs	pay
2012	10	All	Alabama	Limestone County	01083	21110	43082
2012	10	All	Alabama	Lowndes County	01085	2515	40611
2012	10	All	Alabama	Macon County	01087	4855	38457
2012	10	All	Alabama	Madison County	01089	178442	53561
2012	10	All	Alabama	Marengo County	01091	6736	34949
2012	10	All	Alabama	Marion County	01093	9366	32007
2012	10	All	Alabama	Marshall County	01095	33499	32005
2012	10	All	Alabama	Mobile County	01097	163667	42425
2012	10	All	Alabama	Montgomery County	01101	127336	42090
2012	10	All	Alabama	Morgan County	01103	45643	39874
2012	10	All	Alabama	Perry County	01105	2144	30473
2012	10	All	Alabama	Pickens County	01107	3554	31881
2012	10	All	Alabama	Pike County	01109	13244	35534
2012	10	All	Alabama	Randolph County	01111	4311	29949
2012	10	All	Alabama	Russell County	01113	13026	33112
2012	10	All	Alabama	St. Clair County	01115	17291	32744
2012	10	All	Alabama	Shelby County	01117	74489	45653
2012	10	All	Alabama	Sumter County	01119	3117	33629
2012	10	All	Alabama	Talladega County	01121	27209	40676
2012	10	All	Alabama	Tallapoosa County	01123	12595	31237
2012	10	All	Alabama	Tuscaloosa County	01125	84756	42081
2012	10	All	Alabama	Walker County	01127	18332	33588
2012	10	All	Alabama	Washington County	01129	3443	54336
2012	10	All	Alabama	Wilcox County	01131	2546	39032
2012	10	All	Alabama	Winston County	01133	7049	29615
2012	10	All	Alaska		02000	327378	50614
2012	10	All	Alaska	Aleutian East Borough	02013	1920	33737
2012	10	All	Alaska	Aleutian West Census Area	02016	3770	44850
2012	10	All	Alaska	Anchorage Borough	02020	153363	52969
2012	10	All	Alaska	Bethel Census Area	02050	6744	38443
2012	10	All	Alaska	Bristol Bay Borough	02060	1303	41738
2012	10	All	Alaska	Denali Borough	02068	1917	43891
2012	10	All	Alaska	Dillingham Census Area	02070	2625	37489
2012	10	All	Alaska	Fairbanks North Star Borough	02090	37813	48740
2012	10	All	Alaska	Haines Borough	02100	953	33999
2012	10	All	Alaska	Hoonah-Angoon Census Area	02105	715	33553
2012	10	All	Alaska	Juneau Borough	02110	17845	47471
2012	10	All	Alaska	Kenai Peninsula Borough	02122	19602	43878
2012	10	All	Alaska	Ketchikan Gateway Borough	02130	7238	43432
2012	10	All	Alaska	Kodiak Island Borough	02150	6349	42235
2012	10	All	Alaska	Lake and Peninsula Borough	02164	766	38747
2012	10	All	Alaska	Matanuska-Susitna Borough	02170	20524	38337
2012	10	All	Alaska	Nome Census Area	02180	3885	43550
2012	10	All	Alaska	North Slope Borough	02185	14059	94824
2012	10	All	Alaska	Northwest Arctic Borough	02188	2894	65241
2012	10	All	Alaska	Petersburg Census Area	02195	1632	37754
2012	10	All	Alaska	Prince of Wales-Hyder Census Area	02198	1886	37636
2012	10	All	Alaska	Sitka Borough	02220	4326	40710
2012	10	All	Alaska	Skagway Municipality	02230	755	37832
2012	10	All	Alaska	Southeast Fairbanks Census Area	02240	2443	61775
2012	10	All	Alaska	Valdez-Cordova Census Area	02261	4683	49034
2012	10	All	Alaska	Wade Hampton Census Area	02270	2317	25090
2012	10	All	Alaska	Wrangell City and Borough	02275	814	37115
2012	10	All	Alaska	Yakutat Borough	02282	304	36097
2012	10	All	Alaska	Yukon-Koyukuk Census Area	02290	2402	41141
2012	10	All	Arizona		04000	2431788	45593
2012	10	All	Arizona	Apache County	04001	18534	38895
2012	10	All	Arizona	Cochise County	04003	35855	42262
2012	10	All	Arizona	Coconino County	04005	56756	37829
2012	10	All	Arizona	Gila County	04007	14344	38125
2012	10	All	Arizona	Graham County	04009	9537	35505
2012	10	All	Arizona	Greenlee County	04011	3942	60921
2012	10	All	Arizona	La Paz County	04012	5379	31507
2012	10	All	Arizona	Maricopa County	04013	1666812	48112
2012	10	All	Arizona	Mohave County	04015	44119	34217
2012	10	All	Arizona	Navajo County	04017	26309	35340
2012	10	All	Arizona	Pima County	04019	346828	41919
2012	10	All	Arizona	Pinal County	04021	55980	38531
2012	10	All	Arizona	Santa Cruz County	04023	12795	41746
2012	10	All	Arizona	Yavapai County	04025	54200	34622
2012	10	All	Arizona	Yuma County	04027	63283	33445
2012	10	All	Arkansas		05000	1146811	38226
2012	10	All	Arkansas	Arkansas County	05001	9808	34941
2012	10	All	Arkansas	Ashley County	05003	7475	38721
2012	10	All	Arkansas	Baxter County	05005	14139	31410
2012	10	All	Arkansas	Benton County	05007	96195	49752
2012	10	All	Arkansas	Boone County	05009	13840	33707
2012	10	All	Arkansas	Bradley County	05011	3468	28915
2012	10	All	Arkansas	Calhoun County	05013	2753	45412
2012	10	All	Arkansas	Carroll County	05015	10004	26285
2012	10	All	Arkansas	Chicot County	05017	3447	28376
2012	10	All	Arkansas	Clark County	05019	9204	30852
2012	10	All	Arkansas	Clay County	05021	3652	28264
2012	10	All	Arkansas	Cleburne County	05023	7073	30264
2012	10	All	Arkansas	Cleveland County	05025	1046	27311
2012	10	All	Arkansas	Columbia County	05027	8485	35203
2012	10	All	Arkansas	Conway County	05029	6666	34488
2012	10	All	Arkansas	Craighead County	05031	43995	34767
2012	10	All	Arkansas	Crawford County	05033	19141	32249
2012	10	All	Arkansas	Crittenden County	05035	16105	32206
2012	10	All	Arkansas	Cross County	05037	5098	30505
2012	10	All	Arkansas	Dallas County	05039	2923	27889
2012	10	All	Arkansas	Desha County	05041	4649	31157
2012	10	All	Arkansas	Drew County	05043	6339	29124
2012	10	All	Arkansas	Faulkner County	05045	40796	37768
2012	10	All	Arkansas	Franklin County	05047	4452	34169
2012	10	All	Arkansas	Fulton County	05049	2001	25803
2012	10	All	Arkansas	Garland County	05051	35821	31842
2012	10	All	Arkansas	Grant County	05053	3718	31342
2012	10	All	Arkansas	Greene County	05055	14821	32795
2012	10	All	Arkansas	Hempstead County	05057	8506	35151
2012	10	All	Arkansas	Hot Spring County	05059	8458	31654
2012	10	All	Arkansas	Howard County	05061	7213	27785
2012	10	All	Arkansas	Independence County	05063	14608	32900
2012	10	All	Arkansas	Izard County	05065	3126	28863
2012	10	All	Arkansas	Jackson County	05067	5302	33039
2012	10	All	Arkansas	Jefferson County	05069	30815	37857
2012	10	All	Arkansas	Johnson County	05071	8606	28638
2012	10	All	Arkansas	Lafayette County	05073	1289	29309
2012	10	All	Arkansas	Lawrence County	05075	4076	28292
2012	10	All	Arkansas	Lee County	05077	2094	30129
2012	10	All	Arkansas	Lincoln County	05079	2971	30730
2012	10	All	Arkansas	Little River County	05081	3823	46821
2012	10	All	Arkansas	Logan County	05083	5653	29926
2012	10	All	Arkansas	Lonoke County	05085	13125	30293
2012	10	All	Arkansas	Madison County	05087	3181	29103
2012	10	All	Arkansas	Marion County	05089	3615	26453
2012	10	All	Arkansas	Miller County	05091	13329	35374
2012	10	All	Arkansas	Mississippi County	05093	19288	39284
2012	10	All	Arkansas	Monroe County	05095	2314	27445
2012	10	All	Arkansas	Montgomery County	05097	1574	25637
2012	10	All	Arkansas	Newton County	05101	1092	23895
2012	10	All	Arkansas	Ouachita County	05103	7171	29904
2012	10	All	Arkansas	Perry County	05105	1351	28189
2012	10	All	Arkansas	Phillips County	05107	6146	28884
2012	10	All	Arkansas	Pike County	05109	2287	26993
2012	10	All	Arkansas	Poinsett County	05111	5200	31665
2012	10	All	Arkansas	Polk County	05113	6010	27608
2012	10	All	Arkansas	Pope County	05115	26071	33751
2012	10	All	Arkansas	Prairie County	05117	1423	30162
2012	10	All	Arkansas	Pulaski County	05119	242534	44615
2012	10	All	Arkansas	Randolph County	05121	4626	26368
2012	10	All	Arkansas	St. Francis County	05123	8004	31689
2012	10	All	Arkansas	Saline County	05125	21365	31464
2012	10	All	Arkansas	Scott County	05127	3015	26324
2012	10	All	Arkansas	Searcy County	05129	1652	24214
2012	10	All	Arkansas	Sebastian County	05131	65519	38533
2012	10	All	Arkansas	Sevier County	05133	4943	27338
2012	10	All	Arkansas	Sharp County	05135	3621	25608
2012	10	All	Arkansas	Stone County	05137	2580	24384
2012	10	All	Arkansas	Union County	05139	17483	42517
2012	10	All	Arkansas	Van Buren County	05141	3819	31951
2012	10	All	Arkansas	Washington County	05143	91935	39559
2012	10	All	Arkansas	White County	05145	25497	35237
2012	10	All	Arkansas	Woodruff County	05147	1910	30014
2012	10	All	Arkansas	Yell County	05149	6568	27092
2012	10	All	California		06000	14959808	56784
2012	10	All	California	Alameda County	06001	658708	63658
2012	10	All	California	Alpine County	06003	636	50116
2012	10	All	California	Amador County	06005	11395	38367
2012	10	All	California	Butte County	06007	71311	36548
2012	10	All	California	Calaveras County	06009	7527	35580
2012	10	All	California	Colusa County	06011	8470	35903
2012	10	All	California	Contra Costa County	06013	323484	60142
2012	10	All	California	Del Norte County	06015	7805	35672
2012	10	All	California	El Dorado County	06017	47301	41379
2012	10	All	California	Fresno County	06019	338684	37915
2012	10	All	California	Glenn County	06021	8153	34862
2012	10	All	California	Humboldt County	06023	45155	34937
2012	10	All	California	Imperial County	06025	59010	35282
2012	10	All	California	Inyo County	06027	7409	37734
2012	10	All	California	Kern County	06029	294426	42783
2012	10	All	California	Kings County	06031	40921	37306
2012	10	All	California	Lake County	06033	14244	34518
2012	10	All	California	Lassen County	06035	10327	41795
2012	10	All	California	Los Angeles County	06037	3977297	55506
2012	10	All	California	Madera County	06039	45316	36601
2012	10	All	California	Marin County	06041	106021	58943
2012	10	All	California	Mariposa County	06043	5154	32370
2012	10	All	California	Mendocino County	06045	29766	34440
2012	10	All	California	Merced County	06047	70776	35784
2012	10	All	California	Modoc County	06049	2622	32998
2012	10	All	California	Mono County	06051	6365	33608
2012	10	All	California	Monterey County	06053	171225	41394
2012	10	All	California	Napa County	06055	67461	46575
2012	10	All	California	Nevada County	06057	28015	40764
2012	10	All	California	Orange County	06059	1403606	55363
2012	10	All	California	Placer County	06061	130573	47962
2012	10	All	California	Plumas County	06063	5938	38194
2012	10	All	California	Riverside County	06065	572351	39105
2012	10	All	California	Sacramento County	06067	589646	53952
2012	10	All	California	San Benito County	06069	14386	39092
2012	10	All	California	San Bernardino County	06071	612986	41227
2012	10	All	California	San Diego County	06073	1275170	54022
2012	10	All	California	San Francisco County	06075	586538	83452
2012	10	All	California	San Joaquin County	06077	206249	40767
2012	10	All	California	San Luis Obispo County	06079	105068	39835
2012	10	All	California	San Mateo County	06081	340075	103243
2012	10	All	California	Santa Barbara County	06083	183920	46509
2012	10	All	California	Santa Clara County	06085	903053	95921
2012	10	All	California	Santa Cruz County	06087	93489	44454
2012	10	All	California	Shasta County	06089	59346	37623
2012	10	All	California	Sierra County	06091	585	38164
2012	10	All	California	Siskiyou County	06093	12612	33713
2012	10	All	California	Solano County	06095	121461	49237
2012	10	All	California	Sonoma County	06097	177222	45086
2012	10	All	California	Sutter County	06101	26824	35873
2012	10	All	California	Tehama County	06103	15592	35542
2012	10	All	California	Trinity County	06105	2632	33109
2012	10	All	California	Tulare County	06107	142658	33911
2012	10	All	California	Tuolumne County	06109	16164	38410
2012	10	All	California	Ventura County	06111	305271	50258
2012	10	All	California	Yolo County	06113	91620	49482
2012	10	All	California	Yuba County	06115	15990	43003
2012	10	All	Colorado		08000	2266503	50563
2012	10	All	Colorado	Adams County	08001	159143	44304
2012	10	All	Colorado	Alamosa County	08003	7521	33268
2012	10	All	Colorado	Arapahoe County	08005	285604	57838
2012	10	All	Colorado	Archuleta County	08007	3275	31653
2012	10	All	Colorado	Baca County	08009	1145	25834
2012	10	All	Colorado	Bent County	08011	1026	29469
2012	10	All	Colorado	Boulder County	08013	160710	56929
2012	10	All	Colorado	Broomfield County	08014	31904	69017
2012	10	All	Colorado	Chaffee County	08015	6657	30556
2012	10	All	Colorado	Cheyenne County	08017	723	36455
2012	10	All	Colorado	Clear Creek County	08019	3121	44012
2012	10	All	Colorado	Conejos County	08021	1346	28121
2012	10	All	Colorado	Costilla County	08023	783	26734
2012	10	All	Colorado	Crowley County	08025	1117	35335
2012	10	All	Colorado	Custer County	08027	837	29110
2012	10	All	Colorado	Delta County	08029	8468	33374
2012	10	All	Colorado	Denver County	08031	434090	60957
2012	10	All	Colorado	Dolores County	08033	419	28415
2012	10	All	Colorado	Douglas County	08035	95224	60990
2012	10	All	Colorado	Eagle County	08037	28179	39188
2012	10	All	Colorado	Elbert County	08039	3006	33448
2012	10	All	Colorado	El Paso County	08041	237705	44597
2012	10	All	Colorado	Fremont County	08043	13022	35321
2012	10	All	Colorado	Garfield County	08045	24184	45071
2012	10	All	Colorado	Gilpin County	08047	5348	35838
2012	10	All	Colorado	Grand County	08049	6544	29434
2012	10	All	Colorado	Gunnison County	08051	7519	35646
2012	10	All	Colorado	Hinsdale County	08053	253	25553
2012	10	All	Colorado	Huerfano County	08055	1713	27982
2012	10	All	Colorado	Jackson County	08057	557	29400
2012	10	All	Colorado	Jefferson County	08059	211876	49473
2012	10	All	Colorado	Kiowa County	08061	478	37853
2012	10	All	Colorado	Kit Carson County	08063	2993	31323
2012	10	All	Colorado	Lake County	08065	2064	35781
2012	10	All	Colorado	La Plata County	08067	23717	41944
2012	10	All	Colorado	Larimer County	08069	132614	43027
2012	10	All	Colorado	Las Animas County	08071	5011	34128
2012	10	All	Colorado	Lincoln County	08073	2069	32744
2012	10	All	Colorado	Logan County	08075	8070	33331
2012	10	All	Colorado	Mesa County	08077	58329	39821
2012	10	All	Colorado	Mineral County	08079	508	27039
2012	10	All	Colorado	Moffat County	08081	4956	42649
2012	10	All	Colorado	Montezuma County	08083	8812	32601
2012	10	All	Colorado	Montrose County	08085	13360	35019
2012	10	All	Colorado	Morgan County	08087	11946	35503
2012	10	All	Colorado	Otero County	08089	5995	30159
2012	10	All	Colorado	Ouray County	08091	1479	31524
2012	10	All	Colorado	Park County	08093	2151	32159
2012	10	All	Colorado	Phillips County	08095	1561	33825
2012	10	All	Colorado	Pitkin County	08097	15329	44647
2012	10	All	Colorado	Pueblo County	08101	56513	37257
2012	10	All	Colorado	Rio Blanco County	08103	3129	49290
2012	10	All	Colorado	Rio Grande County	08105	4106	30228
2012	10	All	Colorado	Routt County	08107	13240	41124
2012	10	All	Colorado	Saguache County	08109	1629	28529
2012	10	All	Colorado	San Juan County	08111	301	22707
2012	10	All	Colorado	San Miguel County	08113	4447	35156
2012	10	All	Colorado	Sedgwick County	08115	794	29011
2012	10	All	Colorado	Summit County	08117	17728	32926
2012	10	All	Colorado	Teller County	08119	6778	33660
2012	10	All	Colorado	Washington County	08121	1170	33534
2012	10	All	Colorado	Weld County	08123	85411	42022
2012	10	All	Colorado	Yuma County	08125	3877	33968
2012	10	All	Connecticut		09000	1627748	62085
2012	10	All	Connecticut	Fairfield County	09001	407923	83318
2012	10	All	Connecticut	Hartford County	09003	490846	61214
2012	10	All	Connecticut	Litchfield County	09005	60564	41830
2012	10	All	Connecticut	Middlesex County	09007	66221	49036
2012	10	All	Connecticut	New Haven County	09009	354070	51334
2012	10	All	Connecticut	New London County	09011	122828	49209
2012	10	All	Connecticut	Tolland County	09013	40371	42828
2012	10	All	Connecticut	Windham County	09015	38127	40005
2012	10	All	Delaware		10000	405646	51734
2012	10	All	Delaware	Kent County	10001	60912	38572
2012	10	All	Delaware	New Castle County	10003	266937	58730
2012	10	All	Delaware	Sussex County	10005	68717	34490
2012	10	All		District of Columbia	11000	714930	82783
2012	10	All		District of Columbia	11001	714930	82783
2012	10	All	Florida		12000	7341002	43211
2012	10	All	Florida	Alachua County	12001	116791	40775
2012	10	All	Florida	Baker County	12003	6577	30616
2012	10	All	Florida	Bay County	12005	70713	35546
2012	10	All	Florida	Bradford County	12007	6561	31467
2012	10	All	Florida	Brevard County	12009	187556	44153
2012	10	All	Florida	Broward County	12011	701424	45051
2012	10	All	Florida	Calhoun County	12013	2880	29194
2012	10	All	Florida	Charlotte County	12015	41362	33218
2012	10	All	Florida	Citrus County	12017	31434	35470
2012	10	All	Florida	Clay County	12019	42530	33430
2012	10	All	Florida	Collier County	12021	118493	41778
2012	10	All	Florida	Columbia County	12023	21290	33535
2012	10	All	Florida	DeSoto County	12027	7697	32839
2012	10	All	Florida	Dixie County	12029	2408	29191
2012	10	All	Florida	Duval County	12031	441661	47027
2012	10	All	Florida	Escambia County	12033	118979	38406
2012	10	All	Florida	Flagler County	12035	19337	31196
2012	10	All	Florida	Franklin County	12037	3333	28284
2012	10	All	Florida	Gadsden County	12039	12629	32196
2012	10	All	Florida	Gilchrist County	12041	2961	30018
2012	10	All	Florida	Glades County	12043	1635	35408
2012	10	All	Florida	Gulf County	12045	3439	33159
2012	10	All	Florida	Hamilton County	12047	3289	40287
2012	10	All	Florida	Hardee County	12049	7843	29821
2012	10	All	Florida	Hendry County	12051	11129	34784
2012	10	All	Florida	Hernando County	12053	36791	31953
2012	10	All	Florida	Highlands County	12055	27410	29618
2012	10	All	Florida	Hillsborough County	12057	586000	46893
2012	10	All	Florida	Holmes County	12059	3262	27700
2012	10	All	Florida	Indian River County	12061	46235	37121
2012	10	All	Florida	Jackson County	12063	14197	31776
2012	10	All	Florida	Jefferson County	12065	2470	29741
2012	10	All	Florida	Lafayette County	12067	1604	28781
2012	10	All	Florida	Lake County	12069	81257	32720
2012	10	All	Florida	Lee County	12071	203404	38628
2012	10	All	Florida	Leon County	12073	137248	40087
2012	10	All	Florida	Levy County	12075	8010	28491
2012	10	All	Florida	Liberty County	12077	1903	30322
2012	10	All	Florida	Madison County	12079	4182	29605
2012	10	All	Florida	Manatee County	12081	104369	36998
2012	10	All	Florida	Marion County	12083	90547	33841
2012	10	All	Florida	Martin County	12085	56229	39439
2012	10	All	Florida	Miami-Dade County	12086	992676	47011
2012	10	All	Florida	Monroe County	12087	36526	37674
2012	10	All	Florida	Nassau County	12089	18252	39729
2012	10	All	Florida	Okaloosa County	12091	75922	39523
2012	10	All	Florida	Okeechobee County	12093	10584	32167
2012	10	All	Florida	Orange County	12095	680501	42857
2012	10	All	Florida	Osceola County	12097	74580	33803
2012	10	All	Florida	Pasco County	12101	98668	33764
2012	10	All	Florida	Pinellas County	12103	382489	43960
2012	10	All	Florida	Polk County	12105	190448	36954
2012	10	All	Florida	Putnam County	12107	16371	34132
2012	10	All	Florida	St. Johns County	12109	57586	36945
2012	10	All	Florida	St. Lucie County	12111	64909	34921
2012	10	All	Florida	Santa Rosa County	12113	32937	33330
2012	10	All	Florida	Sarasota County	12115	137786	39908
2012	10	All	Florida	Seminole County	12117	158557	40249
2012	10	All	Florida	Sumter County	12119	22367	35894
2012	10	All	Florida	Suwannee County	12121	10845	28871
2012	10	All	Florida	Taylor County	12123	6747	36491
2012	10	All	Florida	Union County	12125	3720	33684
2012	10	All	Florida	Volusia County	12127	149954	34847
2012	10	All	Florida	Wakulla County	12129	4939	30787
2012	10	All	Florida	Walton County	12131	20351	31658
2012	10	All	Florida	Washington County	12133	5717	30819
2012	10	All	Georgia		13000	3841767	46267
2012	10	All	Georgia	Appling County	13001	6579	38369
2012	10	All	Georgia	Atkinson County	13003	1503	29514
2012	10	All	Georgia	Bacon County	13005	3547	27681
2012	10	All	Georgia	Baker County	13007	484	31980
2012	10	All	Georgia	Baldwin County	13009	15061	31310
2012	10	All	Georgia	Banks County	13011	4474	28378
2012	10	All	Georgia	Barrow County	13013	14820	33247
2012	10	All	Georgia	Bartow County	13015	31357	38150
2012	10	All	Georgia	Ben Hill County	13017	5608	29177
2012	10	All	Georgia	Berrien County	13019	3902	30097
2012	10	All	Georgia	Bibb County	13021	80225	37789
2012	10	All	Georgia	Bleckley County	13023	3096	27904
2012	10	All	Georgia	Brantley County	13025	1988	26738
2012	10	All	Georgia	Brooks County	13027	3273	26161
2012	10	All	Georgia	Bryan County	13029	6178	30525
2012	10	All	Georgia	Bulloch County	13031	22044	31055
2012	10	All	Georgia	Burke County	13033	6456	47289
2012	10	All	Georgia	Butts County	13035	5531	31817
2012	10	All	Georgia	Calhoun County	13037	1249	28361
2012	10	All	Georgia	Camden County	13039	14331	39112
2012	10	All	Georgia	Candler County	13043	2890	27197
2012	10	All	Georgia	Carroll County	13045	37094	38035
2012	10	All	Georgia	Catoosa County	13047	13334	31994
2012	10	All	Georgia	Charlton County	13049	2133	32106
2012	10	All	Georgia	Chatham County	13051	132921	41097
2012	10	All	Georgia	Chattahoochee County	13053	2279	46486
2012	10	All	Georgia	Chattooga County	13055	5720	28523
2012	10	All	Georgia	Cherokee County	13057	45609	35675
2012	10	All	Georgia	Clarke County	13059	64525	38804
2012	10	All	Georgia	Clay County	13061	615	26135
2012	10	All	Georgia	Clayton County	13063	111298	47552
2012	10	All	Georgia	Clinch County	13065	2349	28257
2012	10	All	Georgia	Cobb County	13067	301277	52139
2012	10	All	Georgia	Coffee County	13069	14542	30240
2012	10	All	Georgia	Colquitt County	13071	14886	28439
2012	10	All	Georgia	Columbia County	13073	29478	34828
2012	10	All	Georgia	Cook County	13075	3897	26225
2012	10	All	Georgia	Coweta County	13077	30906	35381
2012	10	All	Georgia	Crawford County	13079	1258	28263
2012	10	All	Georgia	Crisp County	13081	7172	30227
2012	10	All	Georgia	Dade County	13083	3214	30970
2012	10	All	Georgia	Dawson County	13085	7673	25731
2012	10	All	Georgia	Decatur County	13087	8642	29926
2012	10	All	Georgia	DeKalb County	13089	276278	51477
2012	10	All	Georgia	Dodge County	13091	5367	27594
2012	10	All	Georgia	Dooly County	13093	2959	29511
2012	10	All	Georgia	Dougherty County	13095	47058	38423
2012	10	All	Georgia	Douglas County	13097	36659	33052
2012	10	All	Georgia	Echols County	13101	978	20968
2012	10	All	Georgia	Effingham County	13103	9167	36568
2012	10	All	Georgia	Elbert County	13105	5738	31043
2012	10	All	Georgia	Emanuel County	13107	6553	28323
2012	10	All	Georgia	Evans County	13109	4249	28626
2012	10	All	Georgia	Fannin County	13111	5097	28757
2012	10	All	Georgia	Fayette County	13113	37535	40032
2012	10	All	Georgia	Floyd County	13115	36634	38385
2012	10	All	Georgia	Forsyth County	13117	58181	44084
2012	10	All	Georgia	Franklin County	13119	6391	30999
2012	10	All	Georgia	Fulton County	13121	721170	65698
2012	10	All	Georgia	Gilmer County	13123	6871	28157
2012	10	All	Georgia	Glascock County	13125	396	23497
2012	10	All	Georgia	Glynn County	13127	35194	38060
2012	10	All	Georgia	Gordon County	13129	20390	35017
2012	10	All	Georgia	Grady County	13131	5812	29485
2012	10	All	Georgia	Greene County	13133	5082	32129
2012	10	All	Georgia	Gwinnett County	13135	308417	47921
2012	10	All	Georgia	Habersham County	13137	12883	31291
2012	10	All	Georgia	Hall County	13139	71283	39962
2012	10	All	Georgia	Hancock County	13141	1186	27403
2012	10	All	Georgia	Haralson County	13143	7172	34315
2012	10	All	Georgia	Harris County	13145	3658	28022
2012	10	All	Georgia	Hart County	13147	5773	33984
2012	10	All	Georgia	Heard County	13149	1986	42373
2012	10	All	Georgia	Henry County	13151	49305	34276
2012	10	All	Georgia	Houston County	13153	57536	43497
2012	10	All	Georgia	Irwin County	13155	2102	27168
2012	10	All	Georgia	Jackson County	13157	18637	34318
2012	10	All	Georgia	Jasper County	13159	2035	27888
2012	10	All	Georgia	Jeff Davis County	13161	3975	29985
2012	10	All	Georgia	Jefferson County	13163	4684	31369
2012	10	All	Georgia	Jenkins County	13165	1287	28640
2012	10	All	Georgia	Johnson County	13167	1641	27967
2012	10	All	Georgia	Jones County	13169	3500	29951
2012	10	All	Georgia	Lamar County	13171	3641	31529
2012	10	All	Georgia	Lanier County	13173	1416	26800
2012	10	All	Georgia	Laurens County	13175	16872	34414
2012	10	All	Georgia	Lee County	13177	5283	32292
2012	10	All	Georgia	Liberty County	13179	18185	37118
2012	10	All	Georgia	Lincoln County	13181	1318	27291
2012	10	All	Georgia	Long County	13183	877	27032
2012	10	All	Georgia	Lowndes County	13185	46784	32216
2012	10	All	Georgia	Lumpkin County	13187	6303	31454
2012	10	All	Georgia	McDuffie County	13189	6631	30543
2012	10	All	Georgia	McIntosh County	13191	1775	26571
2012	10	All	Georgia	Macon County	13193	2929	33918
2012	10	All	Georgia	Madison County	13195	3133	28989
2012	10	All	Georgia	Marion County	13197	1458	26912
2012	10	All	Georgia	Miller County	13201	1546	27595
2012	10	All	Georgia	Mitchell County	13205	8002	28044
2012	10	All	Georgia	Monroe County	13207	6468	33461
2012	10	All	Georgia	Montgomery County	13209	1448	29002
2012	10	All	Georgia	Morgan County	13211	5919	31860
2012	10	All	Georgia	Murray County	13213	9202	32580
2012	10	All	Georgia	Muscogee County	13215	93855	39058
2012	10	All	Georgia	Newton County	13217	20451	37468
2012	10	All	Georgia	Oconee County	13219	8426	35842
2012	10	All	Georgia	Oglethorpe County	13221	1736	26334
2012	10	All	Georgia	Paulding County	13223	19443	31517
2012	10	All	Georgia	Peach County	13225	8217	32705
2012	10	All	Georgia	Pickens County	13227	7002	33851
2012	10	All	Georgia	Pierce County	13229	3690	29172
2012	10	All	Georgia	Pike County	13231	2429	29454
2012	10	All	Georgia	Polk County	13233	10937	32476
2012	10	All	Georgia	Pulaski County	13235	2779	32608
2012	10	All	Georgia	Putnam County	13237	5382	31215
2012	10	All	Georgia	Quitman County	13239	396	26534
2012	10	All	Georgia	Rabun County	13241	4434	27668
2012	10	All	Georgia	Randolph County	13243	1803	29503
2012	10	All	Georgia	Richmond County	13245	98246	41511
2012	10	All	Georgia	Rockdale County	13247	29563	42236
2012	10	All	Georgia	Schley County	13249	996	35229
2012	10	All	Georgia	Screven County	13251	3329	30366
2012	10	All	Georgia	Seminole County	13253	2193	31309
2012	10	All	Georgia	Spalding County	13255	20554	33140
2012	10	All	Georgia	Stephens County	13257	9114	33128
