state	name	FIPS
TX	Sherman	48421
TX	Hansford	48195
TX	Dallam	48111
TX	Ochiltree	48357
TX	Lipscomb	48295
TX	Roberts	48393
TX	Hemphill	48211
TX	Hutchinson	48233
TX	Hartley	48205
TX	Moore	48341
TX	Oldham	48359
TX	Carson	48065
TX	Gray	48179
TX	Wheeler	48483
TX	Potter	48375
TX	Deaf Smith	48117
TX	Donley	48129
TX	Collingsworth	48087
TX	Randall	48381
TX	Armstrong	48011
TX	Swisher	48437
TX	Briscoe	48045
TX	Castro	48069
TX	Hall	48191
TX	Childress	48075
TX	Parmer	48369
TX	Hardeman	48197
TX	Wilbarger	48487
TX	Motley	48345
TX	Cottle	48101
TX	Floyd	48153
TX	Hale	48189
TX	Lamb	48279
TX	Bailey	48017
TX	Foard	48155
TX	Wichita	48485
TX	Clay	48077
TX	Montague	48337
TX	Red River	48387
TX	Grayson	48181
TX	Cooke	48097
TX	Lamar	48277
TX	Fannin	48147
TX	King	48269
TX	Knox	48275
TX	Archer	48009
TX	Dickens	48125
TX	Crosby	48107
TX	Baylor	48023
TX	Lubbock	48303
TX	Cochran	48079
TX	Hockley	48219
TX	Bowie	48037
TX	Delta	48119
TX	Jack	48237
TX	Wise	48497
TX	Denton	48121
TX	Hunt	48231
TX	Collin	48085
TX	Kent	48263
TX	Stonewall	48433
TX	Titus	48449
TX	Garza	48169
TX	Throckmorton	48447
TX	Young	48503
TX	Haskell	48207
TX	Lynn	48305
TX	Yoakum	48501
TX	Terry	48445
TX	Franklin	48159
TX	Hopkins	48223
TX	Morris	48343
TX	Cass	48067
TX	Camp	48063
TX	Wood	48499
TX	Palo Pinto	48363
TX	Parker	48367
TX	Tarrant	48439
TX	Dallas	48113
TX	Rockwall	48397
TX	Rains	48379
TX	Scurry	48415
TX	Fisher	48151
TX	Borden	48033
TX	Dawson	48115
TX	Gaines	48165
TX	Jones	48253
TX	Shackelford	48417
TX	Stephens	48429
TX	Upshur	48459
TX	Marion	48315
TX	Kaufman	48257
TX	Van Zandt	48467
TX	Harrison	48203
TX	Smith	48423
TX	Gregg	48183
TX	Hood	48221
TX	Johnson	48251
TX	Ellis	48139
TX	Howard	48227
TX	Mitchell	48335
TX	Nolan	48353
TX	Martin	48317
TX	Andrews	48003
TX	Taylor	48441
TX	Eastland	48133
TX	Erath	48143
TX	Callahan	48059
TX	Rusk	48401
TX	Panola	48365
TX	Henderson	48213
TX	Navarro	48349
TX	Somervell	48425
TX	Hill	48217
TX	Comanche	48093
TX	Bosque	48035
TX	Cherokee	48073
TX	Sterling	48431
TX	Glasscock	48173
TX	Midland	48329
TX	Ector	48135
TX	Winkler	48495
TX	Coke	48081
TX	Anderson	48001
TX	Coleman	48083
TX	Runnels	48399
TX	Brown	48049
TX	Hamilton	48193
TX	Freestone	48161
TX	Culberson	48109
TX	Hudspeth	48229
TX	El Paso	48141
TX	Loving	48301
TX	Reeves	48389
TX	Shelby	48419
TX	McLennan	48309
TX	Nacogdoches	48347
TX	Limestone	48293
TX	Mills	48333
TX	Coryell	48099
TX	Tom Green	48451
TX	Leon	48289
TX	Upton	48461
TX	Crane	48103
TX	San Augustine	48405
TX	Reagan	48383
TX	Ward	48475
TX	Sabine	48403
TX	Houston	48225
TX	Concho	48095
TX	Irion	48235
TX	Angelina	48005
TX	Falls	48145
TX	McCulloch	48307
TX	San Saba	48411
TX	Lampasas	48281
TX	Trinity	48455
TX	Pecos	48371
TX	Robertson	48395
TX	Bell	48027
TX	Newton	48351
TX	Jasper	48241
TX	Polk	48373
TX	Milam	48331
TX	Jeff Davis	48243
TX	Madison	48313
TX	Menard	48327
TX	Schleicher	48413
TX	Crockett	48105
TX	Tyler	48457
TX	Walker	48471
TX	Burnet	48053
TX	Brazos	48041
TX	Mason	48319
TX	Llano	48299
TX	Williamson	48491
TX	San Jacinto	48407
TX	Grimes	48185
TX	Burleson	48051
TX	Kimble	48267
TX	Sutton	48435
TX	Brewster	48043
TX	Terrell	48443
TX	Presidio	48377
TX	Montgomery	48339
TX	Travis	48453
TX	Lee	48287
TX	Hardin	48199
TX	Gillespie	48171
TX	Blanco	48031
TX	Liberty	48291
TX	Bastrop	48021
TX	Washington	48477
TX	Hays	48209
TX	Val Verde	48465
TX	Edwards	48137
TX	Kerr	48265
TX	Orange	48361
TX	Waller	48473
TX	Jefferson	48245
TX	Harris	48201
TX	Fayette	48149
TX	Kendall	48259
TX	Austin	48015
TX	Real	48385
TX	Caldwell	48055
TX	Comal	48091
TX	Colorado	48089
TX	Bandera	48019
TX	Chambers	48071
TX	Guadalupe	48187
TX	Fort Bend	48157
TX	Gonzales	48177
TX	Bexar	48029
TX	Medina	48325
TX	Wharton	48481
TX	Lavaca	48285
TX	Uvalde	48463
TX	Kinney	48271
TX	Galveston	48167
TX	Brazoria	48039
TX	Wilson	48493
TX	DeWitt	48123
TX	Jackson	48239
TX	Atascosa	48013
TX	Matagorda	48321
TX	Karnes	48255
TX	Victoria	48469
TX	Frio	48163
TX	Zavala	48507
TX	Maverick	48323
TX	Goliad	48175
TX	Live Oak	48297
TX	Calhoun	48057
TX	Bee	48025
TX	La Salle	48283
TX	McMullen	48311
TX	Dimmit	48127
TX	Refugio	48391
TX	Aransas	48007
TX	Webb	48479
TX	San Patricio	48409
TX	Duval	48131
TX	Jim Wells	48249
TX	Nueces	48355
TX	Kleberg	48273
TX	Jim Hogg	48247
TX	Zapata	48505
TX	Kenedy	48261
TX	Brooks	48047
TX	Starr	48427
TX	Hidalgo	48215
TX	Willacy	48489
TX	Cameron	48061
