Year	Commodity	Volume	County	State	Product
2009		742000		WV	Wind (Mwh)
2010		939000		WV	Wind (Mwh)
2011		1103000		WV	Wind (Mwh)
2012		1286000		WV	Wind (Mwh)
2013		1387000		WV	Wind (Mwh)
2004		2000		WV	Total Biomass (Mwh)
2005		1000		WV	Total Biomass (Mwh)
2006		0		WV	Total Biomass (Mwh)
2007		0		WV	Total Biomass (Mwh)
2008		0		WV	Total Biomass (Mwh)
2009		-1000		WV	Total Biomass (Mwh)
2010		0		WV	Total Biomass (Mwh)
2011		9000		WV	Total Biomass (Mwh)
2012		11000		WV	Total Biomass (Mwh)
2013		4000		WV	Total Biomass (Mwh)
2004		1000		WV	Wood and wood-derived fuels (Mwh)
2005		0		WV	Wood and wood-derived fuels (Mwh)
2006		0		WV	Wood and wood-derived fuels (Mwh)
2007		0		WV	Wood and wood-derived fuels (Mwh)
2008		0		WV	Wood and wood-derived fuels (Mwh)
2009		-1000		WV	Wood and wood-derived fuels (Mwh)
2010		0		WV	Wood and wood-derived fuels (Mwh)
2011		0		WV	Wood and wood-derived fuels (Mwh)
2012		0		WV	Wood and wood-derived fuels (Mwh)
2004		2000		WV	Other Biomass (Mwh)
2005		0		WV	Other Biomass (Mwh)
2006		0		WV	Other Biomass (Mwh)
2007		0		WV	Other Biomass (Mwh)
2008		0		WV	Other Biomass (Mwh)
2009		0		WV	Other Biomass (Mwh)
2010		0		WV	Other Biomass (Mwh)
2011		9000		WV	Other Biomass (Mwh)
2012		11000		WV	Other Biomass (Mwh)
2013		4000		WV	Other Biomass (Mwh)
2004		1647000		WV	All Renewables (Mwh)
2005		1758000		WV	All Renewables (Mwh)
2006		1920000		WV	All Renewables (Mwh)
2007		1590000		WV	All Renewables (Mwh)
2008		2032000		WV	All Renewables (Mwh)
2009		3128000		WV	All Renewables (Mwh)
2010		3245000		WV	All Renewables (Mwh)
2011		3686000		WV	All Renewables (Mwh)
2012		4036000		WV	All Renewables (Mwh)
2013		4525000		WV	All Renewables (Mwh)
2004		143776	Barbour County	WV	Coal (short tons)
2004		646	Boone County	WV	Coal (short tons)
2004		24952	Clay County	WV	Coal (short tons)
2004		8956	Fayette County	WV	Coal (short tons)
2004		200266	Grant County	WV	Coal (short tons)
2004		176067	Greenbrier County	WV	Coal (short tons)
2004		517582	Harrison County	WV	Coal (short tons)
2004		53767	Kanawha County	WV	Coal (short tons)
2004		10594	Lincoln County	WV	Coal (short tons)
2004		481635	Logan County	WV	Coal (short tons)
2004		1009	Mcdowell County	WV	Coal (short tons)
2004		98441	Marion County	WV	Coal (short tons)
2004		8357061	Marshall County	WV	Coal (short tons)
2004		5156	Mingo County	WV	Coal (short tons)
2004		23346	Monongalia County	WV	Coal (short tons)
2004		18691	Nicholas County	WV	Coal (short tons)
2004		17556	Preston County	WV	Coal (short tons)
2004		60814	Raleigh County	WV	Coal (short tons)
2004		608	Randolph County	WV	Coal (short tons)
2004		3166	Upshur County	WV	Coal (short tons)
2004		4687	Webster County	WV	Coal (short tons)
2004		26447	Wyoming County	WV	Coal (short tons)
2005		12942	Barbour County	WV	Coal (short tons)
2005		22739	Boone County	WV	Coal (short tons)
2005		220639	Brooke County	WV	Coal (short tons)
2005		154619	Clay County	WV	Coal (short tons)
2005		1494	Fayette County	WV	Coal (short tons)
2005		33407	Grant County	WV	Coal (short tons)
2005		40279	Greenbrier County	WV	Coal (short tons)
2005		20781	Harrison County	WV	Coal (short tons)
2005		48048	Kanawha County	WV	Coal (short tons)
2005		288786	Lincoln County	WV	Coal (short tons)
2005		326482	Logan County	WV	Coal (short tons)
2005		2238	Mcdowell County	WV	Coal (short tons)
2005		57003	Marion County	WV	Coal (short tons)
2005		10419128	Marshall County	WV	Coal (short tons)
2005		8068	Mercer County	WV	Coal (short tons)
2005		4631	Mingo County	WV	Coal (short tons)
2005		32929	Monongalia County	WV	Coal (short tons)
2005		15625	Nicholas County	WV	Coal (short tons)
2005		537010	Raleigh County	WV	Coal (short tons)
2005		202716	Randolph County	WV	Coal (short tons)
2005		114586	Tucker County	WV	Coal (short tons)
2005		57351	Upshur County	WV	Coal (short tons)
2005		583271	Webster County	WV	Coal (short tons)
2005		6026	Wyoming County	WV	Coal (short tons)
2006		234597	Barbour County	WV	Coal (short tons)
2006		2295	Boone County	WV	Coal (short tons)
2006		417816	Brooke County	WV	Coal (short tons)
2006		141971	Clay County	WV	Coal (short tons)
2006		3017	Fayette County	WV	Coal (short tons)
2006		62808	Grant County	WV	Coal (short tons)
2006		52860	Greenbrier County	WV	Coal (short tons)
2006		6441	Harrison County	WV	Coal (short tons)
2006		129637	Kanawha County	WV	Coal (short tons)
2006		411131	Lincoln County	WV	Coal (short tons)
2006		1810640	Logan County	WV	Coal (short tons)
2006		1218	Mcdowell County	WV	Coal (short tons)
2006		47932	Marion County	WV	Coal (short tons)
2006		10477398	Marshall County	WV	Coal (short tons)
2006		15483	Mason County	WV	Coal (short tons)
2006		12649	Mercer County	WV	Coal (short tons)
2006		48303	Mineral County	WV	Coal (short tons)
2006		61708	Mingo County	WV	Coal (short tons)
2006		41500	Monongalia County	WV	Coal (short tons)
2006		69296	Nicholas County	WV	Coal (short tons)
2006		245231	Raleigh County	WV	Coal (short tons)
2006		923111	Randolph County	WV	Coal (short tons)
2006		560919	Tucker County	WV	Coal (short tons)
2006		48499	Upshur County	WV	Coal (short tons)
2006		1265074	Webster County	WV	Coal (short tons)
2007		374286	Barbour County	WV	Coal (short tons)
2007		540795	Boone County	WV	Coal (short tons)
2007		78297	Brooke County	WV	Coal (short tons)
2007		143259	Clay County	WV	Coal (short tons)
2007		13054	Fayette County	WV	Coal (short tons)
2007		124757	Grant County	WV	Coal (short tons)
2007		40368	Greenbrier County	WV	Coal (short tons)
2007		2305	Harrison County	WV	Coal (short tons)
2007		99	Kanawha County	WV	Coal (short tons)
2007		35727	Lincoln County	WV	Coal (short tons)
2007		3337	Logan County	WV	Coal (short tons)
2007		113823	Mcdowell County	WV	Coal (short tons)
2007		50148	Marion County	WV	Coal (short tons)
2007		9667258	Marshall County	WV	Coal (short tons)
2007		600724	Mason County	WV	Coal (short tons)
2007		21180	Mineral County	WV	Coal (short tons)
2007		6379	Mingo County	WV	Coal (short tons)
2007		13310	Monongalia County	WV	Coal (short tons)
2007		299221	Nicholas County	WV	Coal (short tons)
2007		94763	Raleigh County	WV	Coal (short tons)
2007		2454	Randolph County	WV	Coal (short tons)
2007		2785794	Tucker County	WV	Coal (short tons)
2007		1187472	Webster County	WV	Coal (short tons)
2007		55230	Wyoming County	WV	Coal (short tons)
2008		7739	Barbour County	WV	Coal (short tons)
2008		280120	Boone County	WV	Coal (short tons)
2008		116290	Brooke County	WV	Coal (short tons)
2008		290582	Clay County	WV	Coal (short tons)
2008		171561	Fayette County	WV	Coal (short tons)
2008		43466	Greenbrier County	WV	Coal (short tons)
2008		5932	Harrison County	WV	Coal (short tons)
2008		7238	Kanawha County	WV	Coal (short tons)
2008		308805	Lincoln County	WV	Coal (short tons)
2008		4573	Logan County	WV	Coal (short tons)
2008		8846	Mcdowell County	WV	Coal (short tons)
2008		25570	Marion County	WV	Coal (short tons)
2008		9636827	Marshall County	WV	Coal (short tons)
2008		61581	Mineral County	WV	Coal (short tons)
2008		2000	Mingo County	WV	Coal (short tons)
2008		20015	Monongalia County	WV	Coal (short tons)
2008		67221	Nicholas County	WV	Coal (short tons)
2008		171048	Preston County	WV	Coal (short tons)
2008		320648	Raleigh County	WV	Coal (short tons)
2008		4329	Randolph County	WV	Coal (short tons)
2008		2560616	Tucker County	WV	Coal (short tons)
2008		2138	Webster County	WV	Coal (short tons)
2008		114576	Wyoming County	WV	Coal (short tons)
2009		87880	Boone County	WV	Coal (short tons)
2009		32002	Brooke County	WV	Coal (short tons)
2009		517844	Clay County	WV	Coal (short tons)
2009		126639	Fayette County	WV	Coal (short tons)
2009		199855	Greenbrier County	WV	Coal (short tons)
2009		47065	Harrison County	WV	Coal (short tons)
2009		2224	Kanawha County	WV	Coal (short tons)
2009		636302	Lincoln County	WV	Coal (short tons)
2009		166036	Logan County	WV	Coal (short tons)
2009		38824	Mcdowell County	WV	Coal (short tons)
2009		7172	Marion County	WV	Coal (short tons)
2009		9863588	Marshall County	WV	Coal (short tons)
2009		45000	Mercer County	WV	Coal (short tons)
2009		46215	Mineral County	WV	Coal (short tons)
2009		264327	Mingo County	WV	Coal (short tons)
2009		1228	Monongalia County	WV	Coal (short tons)
2009		144875	Nicholas County	WV	Coal (short tons)
2009		92551	Preston County	WV	Coal (short tons)
2009		15320	Raleigh County	WV	Coal (short tons)
2009		910	Randolph County	WV	Coal (short tons)
2009		2215064	Tucker County	WV	Coal (short tons)
2009		214585	Webster County	WV	Coal (short tons)
2009		131372	Wyoming County	WV	Coal (short tons)
2010		166248	Barbour County	WV	Coal (short tons)
2010		251290	Boone County	WV	Coal (short tons)
2010		522875	Clay County	WV	Coal (short tons)
2010		6231	Fayette County	WV	Coal (short tons)
2010		5017	Grant County	WV	Coal (short tons)
2010		165912	Greenbrier County	WV	Coal (short tons)
2010		30167	Harrison County	WV	Coal (short tons)
2010		18198	Kanawha County	WV	Coal (short tons)
2010		665070	Lincoln County	WV	Coal (short tons)
2010		5869034	Marion County	WV	Coal (short tons)
2010		10094681	Marshall County	WV	Coal (short tons)
2010		68836	Mercer County	WV	Coal (short tons)
2010		57729	Mineral County	WV	Coal (short tons)
2010		511944	Mingo County	WV	Coal (short tons)
2010		2923	Monongalia County	WV	Coal (short tons)
2010		224651	Nicholas County	WV	Coal (short tons)
2010		162328	Ohio County	WV	Coal (short tons)
2010		88443	Preston County	WV	Coal (short tons)
2010		20969	Raleigh County	WV	Coal (short tons)
2010		491336	Randolph County	WV	Coal (short tons)
2010		2449174	Tucker County	WV	Coal (short tons)
2010		542832	Upshur County	WV	Coal (short tons)
2010		2265	Webster County	WV	Coal (short tons)
2011		29694	Barbour County	WV	Coal (short tons)
2011		114815	Boone County	WV	Coal (short tons)
2011		124389	Brooke County	WV	Coal (short tons)
2011		338787	Clay County	WV	Coal (short tons)
2011		7469	Fayette County	WV	Coal (short tons)
2011		119574	Grant County	WV	Coal (short tons)
2011		88887	Greenbrier County	WV	Coal (short tons)
2011		81054	Harrison County	WV	Coal (short tons)
2011		10035	Kanawha County	WV	Coal (short tons)
2011		361930	Lincoln County	WV	Coal (short tons)
2011		16734	Logan County	WV	Coal (short tons)
2011		8152	Mcdowell County	WV	Coal (short tons)
2011		17457	Marion County	WV	Coal (short tons)
2011		9253481	Marshall County	WV	Coal (short tons)
2011		82274	Mercer County	WV	Coal (short tons)
2011		64591	Mineral County	WV	Coal (short tons)
2011		394727	Mingo County	WV	Coal (short tons)
2011		23620	Monongalia County	WV	Coal (short tons)
2011		152563	Nicholas County	WV	Coal (short tons)
2011		275227	Ohio County	WV	Coal (short tons)
2011		29585	Preston County	WV	Coal (short tons)
2011		41158	Raleigh County	WV	Coal (short tons)
2011		606361	Randolph County	WV	Coal (short tons)
2011		3676	Taylor County	WV	Coal (short tons)
2011		67378	Tucker County	WV	Coal (short tons)
2011		648062	Upshur County	WV	Coal (short tons)
2011		76587	Wayne County	WV	Coal (short tons)
2011		216323	Webster County	WV	Coal (short tons)
2011		60974	Wyoming County	WV	Coal (short tons)
2012		183043	Boone County	WV	Coal (short tons)
2012		279837	Brooke County	WV	Coal (short tons)
2012		91545	Clay County	WV	Coal (short tons)
2012		14464	Fayette County	WV	Coal (short tons)
2012		132974	Grant County	WV	Coal (short tons)
2012		103166	Greenbrier County	WV	Coal (short tons)
2012		3880	Harrison County	WV	Coal (short tons)
2012		182640	Kanawha County	WV	Coal (short tons)
2012		386349	Lincoln County	WV	Coal (short tons)
2012		221694	Logan County	WV	Coal (short tons)
2012		7907	Mcdowell County	WV	Coal (short tons)
2012		162127	Marion County	WV	Coal (short tons)
2012		2554	Marshall County	WV	Coal (short tons)
2012		147388	Mercer County	WV	Coal (short tons)
2012		38885	Mineral County	WV	Coal (short tons)
2012		199788	Mingo County	WV	Coal (short tons)
2012		193390	Monongalia County	WV	Coal (short tons)
2012		227485	Nicholas County	WV	Coal (short tons)
2012		2000531	Ohio County	WV	Coal (short tons)
2012		5072	Preston County	WV	Coal (short tons)
2012		2112	Raleigh County	WV	Coal (short tons)
2012		443160	Randolph County	WV	Coal (short tons)
2012		14351	Taylor County	WV	Coal (short tons)
2012		111991	Tucker County	WV	Coal (short tons)
2012		375507	Upshur County	WV	Coal (short tons)
2012		127725	Wayne County	WV	Coal (short tons)
2012		270026	Webster County	WV	Coal (short tons)
2012		10985	Wyoming County	WV	Coal (short tons)
2013		30829	Boone County	WV	Coal (short tons)
2013		2694	Clay County	WV	Coal (short tons)
2013		304	Grant County	WV	Coal (short tons)
2013		433570	Harrison County	WV	Coal (short tons)
2013		20268	Kanawha County	WV	Coal (short tons)
2013		543882	Lincoln County	WV	Coal (short tons)
2013		9725	Logan County	WV	Coal (short tons)
2013		684	Mcdowell County	WV	Coal (short tons)
2013		1659	Marion County	WV	Coal (short tons)
2013		9403070	Marshall County	WV	Coal (short tons)
2013		251128	Mercer County	WV	Coal (short tons)
2013		48130	Mineral County	WV	Coal (short tons)
2013		30534	Mingo County	WV	Coal (short tons)
2013		25022	Monongalia County	WV	Coal (short tons)
2013		27716	Nicholas County	WV	Coal (short tons)
2013		3694046	Ohio County	WV	Coal (short tons)
2013		213306	Raleigh County	WV	Coal (short tons)
2013		494	Taylor County	WV	Coal (short tons)
2013		15537	Tucker County	WV	Coal (short tons)
2013		53374	Upshur County	WV	Coal (short tons)
2013		52860	Wayne County	WV	Coal (short tons)
2013		247246	Webster County	WV	Coal (short tons)
2013		124255	Wyoming County	WV	Coal (short tons)
