year	naics	commodity	state	county	fips	jobs	pay
2016	10	All	Alabama		01000	1915277	44824
2016	10	All	Alabama	Autauga County	01001	10737	36356
2016	10	All	Alabama	Baldwin County	01003	70142	34266
2016	10	All	Alabama	Barbour County	01005	7933	35364
2016	10	All	Alabama	Bibb County	01007	4145	39267
2016	10	All	Alabama	Blount County	01009	8152	33759
2016	10	All	Alabama	Bullock County	01011	2971	32993
2016	10	All	Alabama	Butler County	01013	6916	33427
2016	10	All	Alabama	Calhoun County	01015	43738	37655
2016	10	All	Alabama	Chambers County	01017	8055	35759
2016	10	All	Alabama	Cherokee County	01019	5075	33132
2016	10	All	Alabama	Chilton County	01021	9424	34490
2016	10	All	Alabama	Choctaw County	01023	3323	47149
2016	10	All	Alabama	Clarke County	01025	8151	37842
2016	10	All	Alabama	Clay County	01027	3929	32727
2016	10	All	Alabama	Cleburne County	01029	2269	41582
2016	10	All	Alabama	Coffee County	01031	15301	33178
2016	10	All	Alabama	Colbert County	01033	23907	42216
2016	10	All	Alabama	Conecuh County	01035	3429	34502
2016	10	All	Alabama	Coosa County	01037	1344	35915
2016	10	All	Alabama	Covington County	01039	12149	34370
2016	10	All	Alabama	Crenshaw County	01041	3810	35500
2016	10	All	Alabama	Cullman County	01043	28810	36927
2016	10	All	Alabama	Dale County	01045	16780	52595
2016	10	All	Alabama	Dallas County	01047	12692	35875
2016	10	All	Alabama	DeKalb County	01049	20744	34729
2016	10	All	Alabama	Elmore County	01051	19611	33927
2016	10	All	Alabama	Escambia County	01053	12824	37707
2016	10	All	Alabama	Etowah County	01055	36221	35335
2016	10	All	Alabama	Fayette County	01057	4053	31876
2016	10	All	Alabama	Franklin County	01059	10336	33715
2016	10	All	Alabama	Geneva County	01061	5009	31259
2016	10	All	Alabama	Greene County	01063	1756	33243
2016	10	All	Alabama	Hale County	01065	2732	35213
2016	10	All	Alabama	Henry County	01067	3245	40769
2016	10	All	Alabama	Houston County	01069	46868	40206
2016	10	All	Alabama	Jackson County	01071	16287	34435
2016	10	All	Alabama	Jefferson County	01073	340385	52581
2016	10	All	Alabama	Lamar County	01075	3427	36867
2016	10	All	Alabama	Lauderdale County	01077	29438	33744
2016	10	All	Alabama	Lawrence County	01079	4695	32937
2016	10	All	Alabama	Lee County	01081	56729	37007
2016	10	All	Alabama	Limestone County	01083	22572	46623
2016	10	All	Alabama	Lowndes County	01085	2414	44354
2016	10	All	Alabama	Macon County	01087	4759	41590
2016	10	All	Alabama	Madison County	01089	191656	56333
2016	10	All	Alabama	Marengo County	01091	7027	39228
2016	10	All	Alabama	Marion County	01093	9774	33212
2016	10	All	Alabama	Marshall County	01095	35821	34291
2016	10	All	Alabama	Mobile County	01097	169058	45344
2016	10	All	Alabama	Montgomery County	01101	131174	44787
2016	10	All	Alabama	Morgan County	01103	46693	43220
2016	10	All	Alabama	Perry County	01105	2074	30410
2016	10	All	Alabama	Pickens County	01107	3793	36969
2016	10	All	Alabama	Pike County	01109	13907	39932
2016	10	All	Alabama	Randolph County	01111	4636	32480
2016	10	All	Alabama	Russell County	01113	13725	36025
2016	10	All	Alabama	St. Clair County	01115	19313	36086
2016	10	All	Alabama	Shelby County	01117	84020	50398
2016	10	All	Alabama	Sumter County	01119	3038	37550
2016	10	All	Alabama	Talladega County	01121	29077	45268
2016	10	All	Alabama	Tallapoosa County	01123	13514	32820
2016	10	All	Alabama	Tuscaloosa County	01125	91695	43000
2016	10	All	Alabama	Walker County	01127	17987	35673
2016	10	All	Alabama	Washington County	01129	3572	58510
2016	10	All	Alabama	Wilcox County	01131	2746	41381
2016	10	All	Alabama	Winston County	01133	7440	33673
2016	10	All	Alaska		02000	325964	53654
2016	10	All	Alaska	Aleutian East Borough	02013	2473	51437
2016	10	All	Alaska	Aleutian West Census Area	02016	3687	57098
2016	10	All	Alaska	Anchorage Borough	02020	151021	55898
2016	10	All	Alaska	Bethel Census Area	02050	6893	41192
2016	10	All	Alaska	Bristol Bay Borough	02060	1182	52313
2016	10	All	Alaska	Denali Borough	02068	2134	44345
2016	10	All	Alaska	Dillingham Census Area	02070	2547	42970
2016	10	All	Alaska	Fairbanks North Star Borough	02090	36565	51584
2016	10	All	Alaska	Haines Borough	02100	954	35988
2016	10	All	Alaska	Hoonah-Angoon Census Area	02105	769	36013
2016	10	All	Alaska	Juneau Borough	02110	17208	51788
2016	10	All	Alaska	Kenai Peninsula Borough	02122	19692	47387
2016	10	All	Alaska	Ketchikan Gateway Borough	02130	7306	45560
2016	10	All	Alaska	Kodiak Island Borough	02150	6206	42758
2016	10	All	Alaska	Kusilvak Census Area	02158	2315	27198
2016	10	All	Alaska	Lake and Peninsula Borough	02164	829	38008
2016	10	All	Alaska	Matanuska-Susitna Borough	02170	22946	41983
2016	10	All	Alaska	Nome Census Area	02180	3750	48026
2016	10	All	Alaska	North Slope Borough	02185	13870	97338
2016	10	All	Alaska	Northwest Arctic Borough	02188	2802	65444
2016	10	All	Alaska	Petersburg Census Area	02195	1264	42057
2016	10	All	Alaska	Prince of Wales-Hyder Census Area	02198	2072	39960
2016	10	All	Alaska	Sitka Borough	02220	4150	43747
2016	10	All	Alaska	Skagway Municipality	02230	889	38838
2016	10	All	Alaska	Southeast Fairbanks Census Area	02240	2506	64735
2016	10	All	Alaska	Valdez-Cordova Census Area	02261	4767	53700
2016	10	All	Alaska	Wrangell City and Borough	02275	860	37642
2016	10	All	Alaska	Yakutat Borough	02282	263	39939
2016	10	All	Alaska	Yukon-Koyukuk Census Area	02290	2080	39790
2016	10	All	Arizona		04000	2679649	48530
2016	10	All	Arizona	Apache County	04001	17682	41086
2016	10	All	Arizona	Cochise County	04003	33891	43337
2016	10	All	Arizona	Coconino County	04005	61085	40900
2016	10	All	Arizona	Gila County	04007	14608	38414
2016	10	All	Arizona	Graham County	04009	8894	38323
2016	10	All	Arizona	Greenlee County	04011	4370	63354
2016	10	All	Arizona	La Paz County	04012	5675	34070
2016	10	All	Arizona	Maricopa County	04013	1871836	51086
2016	10	All	Arizona	Mohave County	04015	47602	36032
2016	10	All	Arizona	Navajo County	04017	27601	37346
2016	10	All	Arizona	Pima County	04019	358615	43953
2016	10	All	Arizona	Pinal County	04021	61094	39758
2016	10	All	Arizona	Santa Cruz County	04023	13220	44065
2016	10	All	Arizona	Yavapai County	04025	61514	37274
2016	10	All	Arizona	Yuma County	04027	66106	35929
2016	10	All	Arkansas		05000	1191786	41571
2016	10	All	Arkansas	Arkansas County	05001	9900	39477
2016	10	All	Arkansas	Ashley County	05003	6633	41466
2016	10	All	Arkansas	Baxter County	05005	14605	33321
2016	10	All	Arkansas	Benton County	05007	114612	54637
2016	10	All	Arkansas	Boone County	05009	13906	35949
2016	10	All	Arkansas	Bradley County	05011	3691	32242
2016	10	All	Arkansas	Calhoun County	05013	2756	51113
2016	10	All	Arkansas	Carroll County	05015	10814	28560
2016	10	All	Arkansas	Chicot County	05017	3235	30699
2016	10	All	Arkansas	Clark County	05019	9100	33486
2016	10	All	Arkansas	Clay County	05021	3336	28763
2016	10	All	Arkansas	Cleburne County	05023	6541	31370
2016	10	All	Arkansas	Cleveland County	05025	963	30628
2016	10	All	Arkansas	Columbia County	05027	8059	38155
2016	10	All	Arkansas	Conway County	05029	6632	35980
2016	10	All	Arkansas	Craighead County	05031	48643	37263
2016	10	All	Arkansas	Crawford County	05033	19466	34326
2016	10	All	Arkansas	Crittenden County	05035	16511	35227
2016	10	All	Arkansas	Cross County	05037	4991	32561
2016	10	All	Arkansas	Dallas County	05039	2837	30196
2016	10	All	Arkansas	Desha County	05041	4578	33081
2016	10	All	Arkansas	Drew County	05043	6411	33782
2016	10	All	Arkansas	Faulkner County	05045	40265	38716
2016	10	All	Arkansas	Franklin County	05047	4472	35351
2016	10	All	Arkansas	Fulton County	05049	1824	28128
2016	10	All	Arkansas	Garland County	05051	36323	34684
2016	10	All	Arkansas	Grant County	05053	3961	37357
2016	10	All	Arkansas	Greene County	05055	15356	35695
2016	10	All	Arkansas	Hempstead County	05057	7818	33863
2016	10	All	Arkansas	Hot Spring County	05059	8478	34458
2016	10	All	Arkansas	Howard County	05061	6980	31584
2016	10	All	Arkansas	Independence County	05063	15399	35694
2016	10	All	Arkansas	Izard County	05065	3138	31766
2016	10	All	Arkansas	Jackson County	05067	5304	35041
2016	10	All	Arkansas	Jefferson County	05069	28233	39037
2016	10	All	Arkansas	Johnson County	05071	8627	31469
2016	10	All	Arkansas	Lafayette County	05073	1209	32976
2016	10	All	Arkansas	Lawrence County	05075	4037	31472
2016	10	All	Arkansas	Lee County	05077	1974	32021
2016	10	All	Arkansas	Lincoln County	05079	2866	32260
2016	10	All	Arkansas	Little River County	05081	3475	50739
2016	10	All	Arkansas	Logan County	05083	5542	30762
2016	10	All	Arkansas	Lonoke County	05085	14047	33405
2016	10	All	Arkansas	Madison County	05087	3172	33160
2016	10	All	Arkansas	Marion County	05089	3819	28636
2016	10	All	Arkansas	Miller County	05091	12957	38054
2016	10	All	Arkansas	Mississippi County	05093	18002	43007
2016	10	All	Arkansas	Monroe County	05095	2138	29256
2016	10	All	Arkansas	Montgomery County	05097	1384	26761
2016	10	All	Arkansas	Newton County	05101	1112	25242
2016	10	All	Arkansas	Ouachita County	05103	7074	32716
2016	10	All	Arkansas	Perry County	05105	1226	32127
2016	10	All	Arkansas	Phillips County	05107	5462	31185
2016	10	All	Arkansas	Pike County	05109	2473	29252
2016	10	All	Arkansas	Poinsett County	05111	5229	34875
2016	10	All	Arkansas	Polk County	05113	5840	29839
2016	10	All	Arkansas	Pope County	05115	26161	38830
2016	10	All	Arkansas	Prairie County	05117	1483	32127
2016	10	All	Arkansas	Pulaski County	05119	247443	47576
2016	10	All	Arkansas	Randolph County	05121	4865	29790
2016	10	All	Arkansas	St. Francis County	05123	7937	34049
2016	10	All	Arkansas	Saline County	05125	23504	34262
2016	10	All	Arkansas	Scott County	05127	3071	28515
2016	10	All	Arkansas	Searcy County	05129	1559	26252
2016	10	All	Arkansas	Sebastian County	05131	66366	40650
2016	10	All	Arkansas	Sevier County	05133	4897	31550
2016	10	All	Arkansas	Sharp County	05135	3848	28963
2016	10	All	Arkansas	Stone County	05137	2553	27509
2016	10	All	Arkansas	Union County	05139	17779	46058
2016	10	All	Arkansas	Van Buren County	05141	3577	35100
2016	10	All	Arkansas	Washington County	05143	103096	44407
2016	10	All	Arkansas	White County	05145	23993	35535
2016	10	All	Arkansas	Woodruff County	05147	1777	33419
2016	10	All	Arkansas	Yell County	05149	6436	30145
2016	10	All	California		06000	16719064	62947
2016	10	All	California	Alameda County	06001	751737	70538
2016	10	All	California	Alpine County	06003	770	35641
2016	10	All	California	Amador County	06005	11648	42271
2016	10	All	California	Butte County	06007	80761	39525
2016	10	All	California	Calaveras County	06009	9150	38135
2016	10	All	California	Colusa County	06011	9055	40562
2016	10	All	California	Contra Costa County	06013	359427	65166
2016	10	All	California	Del Norte County	06015	8141	37259
2016	10	All	California	El Dorado County	06017	53922	46935
2016	10	All	California	Fresno County	06019	374935	41755
2016	10	All	California	Glenn County	06021	8953	38182
2016	10	All	California	Humboldt County	06023	48272	38314
2016	10	All	California	Imperial County	06025	62892	37353
2016	10	All	California	Inyo County	06027	7604	41679
2016	10	All	California	Kern County	06029	314232	44158
2016	10	All	California	Kings County	06031	45890	40875
2016	10	All	California	Lake County	06033	16109	36065
2016	10	All	California	Lassen County	06035	10239	44697
2016	10	All	California	Los Angeles County	06037	4344647	59852
2016	10	All	California	Madera County	06039	48351	40777
2016	10	All	California	Marin County	06041	114074	67193
2016	10	All	California	Mariposa County	06043	5346	38215
2016	10	All	California	Mendocino County	06045	31927	37501
2016	10	All	California	Merced County	06047	76878	40605
2016	10	All	California	Modoc County	06049	2609	36822
2016	10	All	California	Mono County	06051	7076	36464
2016	10	All	California	Monterey County	06053	188457	45467
2016	10	All	California	Napa County	06055	75475	52217
2016	10	All	California	Nevada County	06057	30601	43234
2016	10	All	California	Orange County	06059	1560393	59783
2016	10	All	California	Placer County	06061	156272	53521
2016	10	All	California	Plumas County	06063	6124	39690
2016	10	All	California	Riverside County	06065	689503	43002
2016	10	All	California	Sacramento County	06067	638501	57397
2016	10	All	California	San Benito County	06069	17032	44405
2016	10	All	California	San Bernardino County	06071	705795	44617
2016	10	All	California	San Diego County	06073	1405779	58179
2016	10	All	California	San Francisco County	06075	703194	101642
2016	10	All	California	San Joaquin County	06077	239060	44446
2016	10	All	California	San Luis Obispo County	06079	114256	44325
2016	10	All	California	San Mateo County	06081	391532	107389
2016	10	All	California	Santa Barbara County	06083	195180	50735
2016	10	All	California	Santa Clara County	06085	1045915	118087
2016	10	All	California	Santa Cruz County	06087	103557	47470
2016	10	All	California	Shasta County	06089	64732	40678
2016	10	All	California	Sierra County	06091	522	37591
2016	10	All	California	Siskiyou County	06093	13680	38303
2016	10	All	California	Solano County	06095	135843	54699
2016	10	All	California	Sonoma County	06097	201946	50291
2016	10	All	California	Sutter County	06101	30093	39723
2016	10	All	California	Tehama County	06103	17687	40330
2016	10	All	California	Trinity County	06105	2698	36843
2016	10	All	California	Tulare County	06107	161021	38058
2016	10	All	California	Tuolumne County	06109	17472	40748
2016	10	All	California	Ventura County	06111	319017	53643
2016	10	All	California	Yolo County	06113	100252	55935
2016	10	All	California	Yuba County	06115	16684	47884
2016	10	All	Colorado		08000	2553198	54669
2016	10	All	Colorado	Adams County	08001	198437	51190
2016	10	All	Colorado	Alamosa County	08003	8064	36035
2016	10	All	Colorado	Arapahoe County	08005	321655	62259
2016	10	All	Colorado	Archuleta County	08007	4066	33051
2016	10	All	Colorado	Baca County	08009	1100	28979
2016	10	All	Colorado	Bent County	08011	1195	31814
2016	10	All	Colorado	Boulder County	08013	176664	62018
2016	10	All	Colorado	Broomfield County	08014	36968	81092
2016	10	All	Colorado	Chaffee County	08015	7540	34438
2016	10	All	Colorado	Cheyenne County	08017	687	39477
2016	10	All	Colorado	Clear Creek County	08019	2876	45205
2016	10	All	Colorado	Conejos County	08021	1459	29343
2016	10	All	Colorado	Costilla County	08023	864	27432
2016	10	All	Colorado	Crowley County	08025	1091	38201
2016	10	All	Colorado	Custer County	08027	865	32972
2016	10	All	Colorado	Delta County	08029	8361	32758
2016	10	All	Colorado	Denver County	08031	494818	65224
2016	10	All	Colorado	Dolores County	08033	507	32691
2016	10	All	Colorado	Douglas County	08035	116799	59844
2016	10	All	Colorado	Eagle County	08037	31715	43577
2016	10	All	Colorado	Elbert County	08039	3509	38439
2016	10	All	Colorado	El Paso County	08041	264400	47222
2016	10	All	Colorado	Fremont County	08043	13411	38329
2016	10	All	Colorado	Garfield County	08045	25585	46678
2016	10	All	Colorado	Gilpin County	08047	4960	41641
2016	10	All	Colorado	Grand County	08049	7328	33696
2016	10	All	Colorado	Gunnison County	08051	8200	35486
2016	10	All	Colorado	Hinsdale County	08053	276	28911
2016	10	All	Colorado	Huerfano County	08055	1727	31047
2016	10	All	Colorado	Jackson County	08057	546	33777
2016	10	All	Colorado	Jefferson County	08059	233296	53858
2016	10	All	Colorado	Kiowa County	08061	431	34669
2016	10	All	Colorado	Kit Carson County	08063	2977	34894
2016	10	All	Colorado	Lake County	08065	2261	33582
2016	10	All	Colorado	La Plata County	08067	26284	44759
2016	10	All	Colorado	Larimer County	08069	153098	47946
2016	10	All	Colorado	Las Animas County	08071	4768	36303
2016	10	All	Colorado	Lincoln County	08073	2151	35994
2016	10	All	Colorado	Logan County	08075	8142	36936
2016	10	All	Colorado	Mesa County	08077	59597	40838
2016	10	All	Colorado	Mineral County	08079	541	28015
2016	10	All	Colorado	Moffat County	08081	4679	46042
2016	10	All	Colorado	Montezuma County	08083	8997	34477
2016	10	All	Colorado	Montrose County	08085	14416	37623
2016	10	All	Colorado	Morgan County	08087	11847	40621
2016	10	All	Colorado	Otero County	08089	6012	32987
2016	10	All	Colorado	Ouray County	08091	1688	33998
2016	10	All	Colorado	Park County	08093	2439	36417
2016	10	All	Colorado	Phillips County	08095	1656	35633
2016	10	All	Colorado	Pitkin County	08097	16128	50649
2016	10	All	Colorado	Pueblo County	08101	59908	40195
2016	10	All	Colorado	Rio Blanco County	08103	2740	48402
2016	10	All	Colorado	Rio Grande County	08105	3906	35273
2016	10	All	Colorado	Routt County	08107	14586	43242
2016	10	All	Colorado	Saguache County	08109	1596	30652
2016	10	All	Colorado	San Juan County	08111	296	26303
2016	10	All	Colorado	San Miguel County	08113	5180	39878
2016	10	All	Colorado	Sedgwick County	08115	789	32659
2016	10	All	Colorado	Summit County	08117	20888	38109
2016	10	All	Colorado	Teller County	08119	7118	36935
2016	10	All	Colorado	Washington County	08121	1214	37660
2016	10	All	Colorado	Weld County	08123	100215	46252
2016	10	All	Colorado	Yuma County	08125	3900	36548
2016	10	All	Connecticut		09000	1666688	65875
2016	10	All	Connecticut	Fairfield County	09001	423729	85618
2016	10	All	Connecticut	Hartford County	09003	505532	65250
2016	10	All	Connecticut	Litchfield County	09005	60861	45204
2016	10	All	Connecticut	Middlesex County	09007	68788	53680
2016	10	All	Connecticut	New Haven County	09009	362118	55168
2016	10	All	Connecticut	New London County	09011	122156	53033
2016	10	All	Connecticut	Tolland County	09013	40508	47109
2016	10	All	Connecticut	Windham County	09015	38871	42740
2016	10	All	Delaware		10000	438129	53780
2016	10	All	Delaware	Kent County	10001	65963	41668
2016	10	All	Delaware	New Castle County	10003	286548	60007
2016	10	All	Delaware	Sussex County	10005	76752	38559
2016	10	All		District of Columbia	11000	756350	89472
2016	10	All		District of Columbia	11001	756350	89472
2016	10	All	Florida		12000	8309858	47024
2016	10	All	Florida	Alachua County	12001	126956	44228
2016	10	All	Florida	Baker County	12003	7473	32135
2016	10	All	Florida	Bay County	12005	77374	38755
2016	10	All	Florida	Bradford County	12007	6439	35683
2016	10	All	Florida	Brevard County	12009	201056	46772
2016	10	All	Florida	Broward County	12011	782587	49563
2016	10	All	Florida	Calhoun County	12013	2846	29063
2016	10	All	Florida	Charlotte County	12015	46281	36370
2016	10	All	Florida	Citrus County	12017	32309	35470
2016	10	All	Florida	Clay County	12019	49986	36706
2016	10	All	Florida	Collier County	12021	140866	45356
2016	10	All	Florida	Columbia County	12023	24567	35678
2016	10	All	Florida	DeSoto County	12027	8563	34627
2016	10	All	Florida	Dixie County	12029	2581	33365
2016	10	All	Florida	Duval County	12031	486518	50584
2016	10	All	Florida	Escambia County	12033	130144	41639
2016	10	All	Florida	Flagler County	12035	22591	33190
2016	10	All	Florida	Franklin County	12037	3321	30221
2016	10	All	Florida	Gadsden County	12039	12754	33782
2016	10	All	Florida	Gilchrist County	12041	3390	33258
2016	10	All	Florida	Glades County	12043	1515	39596
2016	10	All	Florida	Gulf County	12045	3800	34352
2016	10	All	Florida	Hamilton County	12047	3251	38266
2016	10	All	Florida	Hardee County	12049	7104	33321
2016	10	All	Florida	Hendry County	12051	11833	37200
2016	10	All	Florida	Hernando County	12053	41200	34312
2016	10	All	Florida	Highlands County	12055	27357	32834
2016	10	All	Florida	Hillsborough County	12057	665216	51194
2016	10	All	Florida	Holmes County	12059	3271	29300
2016	10	All	Florida	Indian River County	12061	50101	40839
2016	10	All	Florida	Jackson County	12063	14327	33920
2016	10	All	Florida	Jefferson County	12065	2477	33332
2016	10	All	Florida	Lafayette County	12067	1376	31034
2016	10	All	Florida	Lake County	12069	92881	35999
2016	10	All	Florida	Lee County	12071	250599	41895
2016	10	All	Florida	Leon County	12073	146199	42887
2016	10	All	Florida	Levy County	12075	8686	30882
2016	10	All	Florida	Liberty County	12077	1885	34507
2016	10	All	Florida	Madison County	12079	4229	31879
2016	10	All	Florida	Manatee County	12081	118314	40932
2016	10	All	Florida	Marion County	12083	99949	37094
2016	10	All	Florida	Martin County	12085	65340	40651
2016	10	All	Florida	Miami-Dade County	12086	1106953	51277
2016	10	All	Florida	Monroe County	12087	41610	39110
2016	10	All	Florida	Nassau County	12089	21070	38876
2016	10	All	Florida	Okaloosa County	12091	81592	43416
2016	10	All	Florida	Okeechobee County	12093	11120	34600
2016	10	All	Florida	Orange County	12095	793369	46909
2016	10	All	Florida	Osceola County	12097	88170	36249
2016	10	All	Florida	Pasco County	12101	112837	37199
2016	10	All	Florida	Pinellas County	12103	418073	46877
2016	10	All	Florida	Polk County	12105	209491	40332
2016	10	All	Florida	Putnam County	12107	16386	36250
2016	10	All	Florida	St. Johns County	12109	69734	40946
2016	10	All	Florida	St. Lucie County	12111	72742	38720
2016	10	All	Florida	Santa Rosa County	12113	36071	36375
2016	10	All	Florida	Sarasota County	12115	163484	43634
2016	10	All	Florida	Seminole County	12117	182977	44587
2016	10	All	Florida	Sumter County	12119	27163	38049
2016	10	All	Florida	Suwannee County	12121	11411	32391
2016	10	All	Florida	Taylor County	12123	6678	38055
2016	10	All	Florida	Union County	12125	3636	35372
2016	10	All	Florida	Volusia County	12127	167547	37855
2016	10	All	Florida	Wakulla County	12129	5491	34023
2016	10	All	Florida	Walton County	12131	24778	35560
2016	10	All	Florida	Washington County	12133	5751	33590
2016	10	All	Georgia		13000	4263681	50698
2016	10	All	Georgia	Appling County	13001	7094	42427
2016	10	All	Georgia	Atkinson County	13003	2010	33415
2016	10	All	Georgia	Bacon County	13005	3993	33511
2016	10	All	Georgia	Baker County	13007	436	34995
2016	10	All	Georgia	Baldwin County	13009	15376	32840
2016	10	All	Georgia	Banks County	13011	4051	31154
2016	10	All	Georgia	Barrow County	13013	17713	37419
2016	10	All	Georgia	Bartow County	13015	35360	42323
2016	10	All	Georgia	Ben Hill County	13017	5672	30572
2016	10	All	Georgia	Berrien County	13019	3549	32888
2016	10	All	Georgia	Bibb County	13021	81397	41076
2016	10	All	Georgia	Bleckley County	13023	2637	29776
2016	10	All	Georgia	Brantley County	13025	2253	29870
2016	10	All	Georgia	Brooks County	13027	3076	32262
2016	10	All	Georgia	Bryan County	13029	7809	33730
2016	10	All	Georgia	Bulloch County	13031	25194	33629
2016	10	All	Georgia	Burke County	13033	10260	69294
2016	10	All	Georgia	Butts County	13035	6091	34275
2016	10	All	Georgia	Calhoun County	13037	1056	29968
2016	10	All	Georgia	Camden County	13039	13772	40856
2016	10	All	Georgia	Candler County	13043	2864	27965
2016	10	All	Georgia	Carroll County	13045	39010	41283
2016	10	All	Georgia	Catoosa County	13047	14091	32967
2016	10	All	Georgia	Charlton County	13049	2155	33273
2016	10	All	Georgia	Chatham County	13051	148543	44476
2016	10	All	Georgia	Chattahoochee County	13053	2235	44078
2016	10	All	Georgia	Chattooga County	13055	6220	32229
2016	10	All	Georgia	Cherokee County	13057	55988	39511
2016	10	All	Georgia	Clarke County	13059	68718	44368
2016	10	All	Georgia	Clay County	13061	544	29252
2016	10	All	Georgia	Clayton County	13063	120626	52943
2016	10	All	Georgia	Clinch County	13065	2402	34972
2016	10	All	Georgia	Cobb County	13067	345583	56533
2016	10	All	Georgia	Coffee County	13069	16718	32548
2016	10	All	Georgia	Colquitt County	13071	14702	31663
2016	10	All	Georgia	Columbia County	13073	32122	37524
2016	10	All	Georgia	Cook County	13075	4122	28547
2016	10	All	Georgia	Coweta County	13077	37128	39262
2016	10	All	Georgia	Crawford County	13079	1385	30455
2016	10	All	Georgia	Crisp County	13081	8007	33465
2016	10	All	Georgia	Dade County	13083	3305	33159
2016	10	All	Georgia	Dawson County	13085	8317	28674
2016	10	All	Georgia	Decatur County	13087	8403	32566
2016	10	All	Georgia	DeKalb County	13089	294554	54738
2016	10	All	Georgia	Dodge County	13091	5021	30513
2016	10	All	Georgia	Dooly County	13093	3663	33310
2016	10	All	Georgia	Dougherty County	13095	47010	40130
2016	10	All	Georgia	Douglas County	13097	41491	36121
2016	10	All	Georgia	Echols County	13101	779	33434
2016	10	All	Georgia	Effingham County	13103	9557	40063
2016	10	All	Georgia	Elbert County	13105	5711	33111
2016	10	All	Georgia	Emanuel County	13107	6678	30837
2016	10	All	Georgia	Evans County	13109	4456	31197
2016	10	All	Georgia	Fannin County	13111	6328	30002
2016	10	All	Georgia	Fayette County	13113	42373	41123
2016	10	All	Georgia	Floyd County	13115	38749	40828
2016	10	All	Georgia	Forsyth County	13117	71259	48718
2016	10	All	Georgia	Franklin County	13119	7819	35266
2016	10	All	Georgia	Fulton County	13121	823924	72506
2016	10	All	Georgia	Gilmer County	13123	7026	30098
2016	10	All	Georgia	Glascock County	13125	426	24975
2016	10	All	Georgia	Glynn County	13127	37592	40736
2016	10	All	Georgia	Gordon County	13129	20059	38149
2016	10	All	Georgia	Grady County	13131	5524	33868
2016	10	All	Georgia	Greene County	13133	5784	35601
2016	10	All	Georgia	Gwinnett County	13135	342936	51356
2016	10	All	Georgia	Habersham County	13137	14642	34521
2016	10	All	Georgia	Hall County	13139	82322	44333
2016	10	All	Georgia	Hancock County	13141	1538	34468
2016	10	All	Georgia	Haralson County	13143	6407	40433
2016	10	All	Georgia	Harris County	13145	4599	28636
2016	10	All	Georgia	Hart County	13147	6384	35038
2016	10	All	Georgia	Heard County	13149	2099	46479
2016	10	All	Georgia	Henry County	13151	56784	36184
2016	10	All	Georgia	Houston County	13153	58744	44376
2016	10	All	Georgia	Irwin County	13155	1874	30866
2016	10	All	Georgia	Jackson County	13157	24703	37607
2016	10	All	Georgia	Jasper County	13159	2044	30746
2016	10	All	Georgia	Jeff Davis County	13161	4351	32295
2016	10	All	Georgia	Jefferson County	13163	4775	35366
2016	10	All	Georgia	Jenkins County	13165	1377	29066
2016	10	All	Georgia	Johnson County	13167	1579	31123
2016	10	All	Georgia	Jones County	13169	4619	33615
2016	10	All	Georgia	Lamar County	13171	3701	33717
2016	10	All	Georgia	Lanier County	13173	1598	27724
2016	10	All	Georgia	Laurens County	13175	18041	37944
2016	10	All	Georgia	Lee County	13177	6381	32573
2016	10	All	Georgia	Liberty County	13179	18031	39200
2016	10	All	Georgia	Lincoln County	13181	1360	29834
2016	10	All	Georgia	Long County	13183	923	30767
2016	10	All	Georgia	Lowndes County	13185	48992	34011
2016	10	All	Georgia	Lumpkin County	13187	7269	33209
2016	10	All	Georgia	McDuffie County	13189	6800	32842
2016	10	All	Georgia	McIntosh County	13191	1696	29105
2016	10	All	Georgia	Macon County	13193	2760	37939
2016	10	All	Georgia	Madison County	13195	3060	30980
2016	10	All	Georgia	Marion County	13197	1121	30470
2016	10	All	Georgia	Miller County	13201	1685	32493
2016	10	All	Georgia	Mitchell County	13205	7121	31085
2016	10	All	Georgia	Monroe County	13207	7579	37985
2016	10	All	Georgia	Montgomery County	13209	1570	33428
2016	10	All	Georgia	Morgan County	13211	6714	33545
2016	10	All	Georgia	Murray County	13213	10076	35648
2016	10	All	Georgia	Muscogee County	13215	92747	42617
2016	10	All	Georgia	Newton County	13217	23549	40432
2016	10	All	Georgia	Oconee County	13219	10766	37326
2016	10	All	Georgia	Oglethorpe County	13221	1645	31629
2016	10	All	Georgia	Paulding County	13223	22751	35000
2016	10	All	Georgia	Peach County	13225	9074	39211
2016	10	All	Georgia	Pickens County	13227	7494	43599
2016	10	All	Georgia	Pierce County	13229	4073	33687
2016	10	All	Georgia	Pike County	13231	2879	32352
2016	10	All	Georgia	Polk County	13233	10880	36320
2016	10	All	Georgia	Pulaski County	13235	2818	35403
2016	10	All	Georgia	Putnam County	13237	5527	31483
2016	10	All	Georgia	Quitman County	13239	377	28510
2016	10	All	Georgia	Rabun County	13241	4879	29866
2016	10	All	Georgia	Randolph County	13243	1850	30161
2016	10	All	Georgia	Richmond County	13245	104379	44163
2016	10	All	Georgia	Rockdale County	13247	32118	43692
2016	10	All	Georgia	Schley County	13249	956	34164
2016	10	All	Georgia	Screven County	13251	3389	32574
2016	10	All	Georgia	Seminole County	13253	2305	33321
2016	10	All	Georgia	Spalding County	13255	22297	33949
2016	10	All	Georgia	Stephens County	13257	9216	37036
2016	10	All	Georgia	Stewart County	13259	1157	39048
