Calendar Year,Land Category,Land Class,State,County,FIPS Code,Offshore Region,Product, Volume 
2013,Onshore,Federal,AR,Sharp County,05135,,Gas (mcf)," 29,711 "
2013,Onshore,Federal,AR,Crawford County,05033,,Gas (mcf)," 97,667 "
2013,Onshore,Federal,AR,Pope County,05115,,Gas (mcf)," 151,148 "
2013,Onshore,Federal,AR,Franklin County,05047,,Gas (mcf)," 156,033 "
2013,Onshore,Federal,AR,Faulkner County,05045,,Gas (mcf)," 193,587 "
2013,Onshore,Federal,AR,White County,05145,,Gas (mcf)," 308,909 "
2013,Onshore,Federal,AR,Johnson County,05071,,Gas (mcf)," 361,014 "
2013,Onshore,Federal,AR,Yell County,05149,,Gas (mcf)," 482,372 "
2013,Onshore,Federal,AR,Cleburne County,05023,,Gas (mcf)," 569,631 "
2013,Onshore,Federal,AR,Van Buren County,05141,,Gas (mcf)," 1,668,141 "
2013,Onshore,Federal,AR,Conway County,05029,,Gas (mcf)," 2,093,910 "
2013,Onshore,Federal,AR,Sebastian County,05131,,Gas (mcf)," 2,824,056 "
2013,Onshore,Federal,AR,Logan County,05083,,Gas (mcf)," 4,435,319 "
2013,Onshore,Mixed Exploratory,AR,Sebastian County,05131,,Gas (mcf)," 1,835 "
2013,Onshore,Mixed Exploratory,AR,Scott County,05127,,Gas (mcf)," 5,657 "
2013,Onshore,Federal,AR,Columbia County,05027,,Oil (bbl), 1 
2013,Onshore,Federal,AZ,Maricopa County,04013,,Salt (tons), 207 
2013,Onshore,Federal,CA,San Bernardino County,06071,,Anhydrous Sodium Sulfate (tons)," 160,232 "
2013,Onshore,Federal,CA,San Bernardino County,06071,,Borax-Decahydrate (tons)," 46,169 "
2013,Onshore,Federal,CA,San Bernardino County,06071,,Borax-Pentahydrate (tons)," 80,866 "
2013,Onshore,Federal,CA,San Bernardino County,06071,,Boric Acid (tons)," 29,495 "
2013,Onshore,Federal,CA,Tehama County,06103,,Gas (mcf), 1 
2013,Onshore,Federal,CA,San Benito County,06069,,Gas (mcf), 7 
2013,Onshore,Federal,CA,Contra Costa County,06013,,Gas (mcf)," 1,641 "
2013,Onshore,Federal,CA,Monterey County,06053,,Gas (mcf)," 2,658 "
2013,Onshore,Federal,CA,Fresno County,06019,,Gas (mcf)," 2,985 "
2013,Onshore,Federal,CA,San Joaquin County,06077,,Gas (mcf)," 3,466 "
2013,Onshore,Federal,CA,Glenn County,06021,,Gas (mcf)," 7,583 "
2013,Onshore,Federal,CA,San Luis Obispo County,06079,,Gas (mcf)," 13,251 "
2013,Onshore,Federal,CA,Kings County,06031,,Gas (mcf)," 45,455 "
2013,Onshore,Federal,CA,Santa Barbara County,06083,,Gas (mcf)," 67,024 "
2013,Onshore,Federal,CA,Los Angeles County,06037,,Gas (mcf)," 149,968 "
2013,Onshore,Federal,CA,Sacramento County,06067,,Gas (mcf)," 383,729 "
2013,Onshore,Federal,CA,Ventura County,06111,,Gas (mcf)," 518,802 "
2013,Onshore,Federal,CA,Solano County,06095,,Gas (mcf)," 2,205,533 "
2013,Onshore,Federal,CA,Kern County,06029,,Gas (mcf)," 8,384,901 "
2013,Onshore,Mixed Exploratory,CA,Kern County,06029,,Gas (mcf)," 51,395 "
2013,Onshore,Mixed Exploratory,CA,San Luis Obispo County,06079,,Gas (mcf)," 64,895 "
2013,Onshore,Federal,CA,San Benito County,06069,,Oil (bbl), 43 
2013,Onshore,Federal,CA,Sacramento County,06067,,Oil (bbl), 846 
2013,Onshore,Federal,CA,Solano County,06095,,Oil (bbl)," 3,658 "
2013,Onshore,Federal,CA,San Luis Obispo County,06079,,Oil (bbl)," 11,920 "
2013,Onshore,Federal,CA,Monterey County,06053,,Oil (bbl)," 13,491 "
2013,Onshore,Federal,CA,Fresno County,06019,,Oil (bbl)," 13,772 "
2013,Onshore,Federal,CA,Kings County,06031,,Oil (bbl)," 37,193 "
2013,Onshore,Federal,CA,Santa Barbara County,06083,,Oil (bbl)," 65,638 "
2013,Onshore,Federal,CA,Ventura County,06111,,Oil (bbl)," 235,106 "
2013,Onshore,Federal,CA,Los Angeles County,06037,,Oil (bbl)," 476,765 "
2013,Onshore,Federal,CA,Kern County,06029,,Oil (bbl)," 14,380,970 "
2013,Onshore,Mixed Exploratory,CA,San Luis Obispo County,06079,,Oil (bbl)," 11,157 "
2013,Onshore,Mixed Exploratory,CA,Kern County,06029,,Oil (bbl)," 33,134 "
2013,Onshore,Federal,CA,San Bernardino County,06071,,Salt (tons)," 147,771 "
2013,Onshore,Federal,CA,San Bernardino County,06071,,Soda Ash (tons)," 795,044 "
2013,Onshore,Federal,CA,San Bernardino County,06071,,Sodium Bi-Carbonate (tons)," 16,801 "
2013,Onshore,Federal,CO,Routt County,08107,,Coal (tons)," 224,794 "
2013,Onshore,Federal,CO,La Plata County,08067,,Coal (tons)," 737,131 "
2013,Onshore,Federal,CO,Moffat County,08081,,Coal (tons)," 3,004,099 "
2013,Onshore,Federal,CO,Rio Blanco County,08103,,Coal (tons)," 3,093,860 "
2013,Onshore,Federal,CO,Delta County,08029,,Coal (tons)," 3,335,328 "
2013,Onshore,Federal,CO,Gunnison County,08051,,Coal (tons)," 6,046,141 "
2013,Onshore,Federal,CO,Kit Carson County,08063,,Gas (mcf), 5 
2013,Onshore,Federal,CO,Arapahoe County,08005,,Gas (mcf), 8 
2013,Onshore,Federal,CO,Fremont County,08043,,Gas (mcf), 119 
2013,Onshore,Federal,CO,Larimer County,08069,,Gas (mcf), 168 
2013,Onshore,Federal,CO,Morgan County,08087,,Gas (mcf), 290 
2013,Onshore,Federal,CO,Adams County,08001,,Gas (mcf), 365 
2013,Onshore,Federal,CO,Broomfield County,08014,,Gas (mcf)," 1,222 "
2013,Onshore,Federal,CO,Logan County,08075,,Gas (mcf)," 1,440 "
2013,Onshore,Federal,CO,Prowers County,08099,,Gas (mcf)," 1,451 "
2013,Onshore,Federal,CO,Kiowa County,08061,,Gas (mcf)," 7,147 "
2013,Onshore,Federal,CO,Delta County,08029,,Gas (mcf)," 13,478 "
2013,Onshore,Federal,CO,Bent County,08011,,Gas (mcf)," 15,452 "
2013,Onshore,Federal,CO,Routt County,08107,,Gas (mcf)," 21,043 "
2013,Onshore,Federal,CO,Baca County,08009,,Gas (mcf)," 48,366 "
2013,Onshore,Federal,CO,Phillips County,08095,,Gas (mcf)," 58,461 "
2013,Onshore,Federal,CO,Washington County,08121,,Gas (mcf)," 86,829 "
2013,Onshore,Federal,CO,Cheyenne County,08017,,Gas (mcf)," 123,289 "
2013,Onshore,Federal,CO,Jackson County,08057,,Gas (mcf)," 257,423 "
2013,Onshore,Federal,CO,Yuma County,08125,,Gas (mcf)," 1,069,721 "
2013,Onshore,Federal,CO,Gunnison County,08051,,Gas (mcf)," 1,291,621 "
2013,Onshore,Federal,CO,Archuleta County,08007,,Gas (mcf)," 1,799,158 "
2013,Onshore,Federal,CO,Weld County,08123,,Gas (mcf)," 2,371,769 "
2013,Onshore,Federal,CO,Las Animas County,08071,,Gas (mcf)," 3,427,055 "
2013,Onshore,Federal,CO,San Miguel County,08113,,Gas (mcf)," 3,582,283 "
2013,Onshore,Federal,CO,Huerfano County,08055,,Gas (mcf)," 4,342,331 "
2013,Onshore,Federal,CO,La Plata County,08067,,Gas (mcf)," 11,218,188 "
2013,Onshore,Federal,CO,Moffat County,08081,,Gas (mcf)," 14,357,055 "
2013,Onshore,Federal,CO,Mesa County,08077,,Gas (mcf)," 14,665,386 "
2013,Onshore,Federal,CO,Rio Blanco County,08103,,Gas (mcf)," 91,105,490 "
2013,Onshore,Federal,CO,Montezuma County,08083,,Gas (mcf)," 151,579,538 "
2013,Onshore,Federal,CO,Dolores County,08033,,Gas (mcf)," 191,109,178 "
2013,Onshore,Federal,CO,Garfield County,08045,,Gas (mcf)," 230,038,533 "
2013,Onshore,Mixed Exploratory,CO,La Plata County,08067,,Gas (mcf), 1 
2013,Onshore,Mixed Exploratory,CO,Archuleta County,08007,,Gas (mcf), 28 
2013,Onshore,Mixed Exploratory,CO,Routt County,08107,,Gas (mcf)," 4,444 "
2013,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Gas (mcf)," 58,179 "
2013,Onshore,Mixed Exploratory,CO,Gunnison County,08051,,Gas (mcf)," 76,697 "
2013,Onshore,Mixed Exploratory,CO,Delta County,08029,,Gas (mcf)," 76,920 "
2013,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Gas (mcf)," 217,140 "
2013,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Gas (mcf)," 500,939 "
2013,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Gas (mcf)," 1,655,973 "
2013,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Gas (mcf)," 1,663,386 "
2013,Onshore,Federal,CO,Delta County,08029,,Oil (bbl), 9 
2013,Onshore,Federal,CO,Kit Carson County,08063,,Oil (bbl), 11 
2013,Onshore,Federal,CO,Arapahoe County,08005,,Oil (bbl), 32 
2013,Onshore,Federal,CO,La Plata County,08067,,Oil (bbl), 37 
2013,Onshore,Federal,CO,Fremont County,08043,,Oil (bbl), 66 
2013,Onshore,Federal,CO,Broomfield County,08014,,Oil (bbl), 68 
2013,Onshore,Federal,CO,Gunnison County,08051,,Oil (bbl), 115 
2013,Onshore,Federal,CO,Bent County,08011,,Oil (bbl), 128 
2013,Onshore,Federal,CO,Adams County,08001,,Oil (bbl), 179 
2013,Onshore,Federal,CO,Morgan County,08087,,Oil (bbl), 791 
2013,Onshore,Federal,CO,Logan County,08075,,Oil (bbl)," 1,135 "
2013,Onshore,Federal,CO,Larimer County,08069,,Oil (bbl)," 1,229 "
2013,Onshore,Federal,CO,San Miguel County,08113,,Oil (bbl)," 2,305 "
2013,Onshore,Federal,CO,Kiowa County,08061,,Oil (bbl)," 3,410 "
2013,Onshore,Federal,CO,Washington County,08121,,Oil (bbl)," 4,480 "
2013,Onshore,Federal,CO,Mesa County,08077,,Oil (bbl)," 12,718 "
2013,Onshore,Federal,CO,Routt County,08107,,Oil (bbl)," 14,156 "
2013,Onshore,Federal,CO,Baca County,08009,,Oil (bbl)," 16,248 "
2013,Onshore,Federal,CO,Cheyenne County,08017,,Oil (bbl)," 18,864 "
2013,Onshore,Federal,CO,Dolores County,08033,,Oil (bbl)," 26,015 "
2013,Onshore,Federal,CO,Jackson County,08057,,Oil (bbl)," 76,425 "
2013,Onshore,Federal,CO,Montezuma County,08083,,Oil (bbl)," 89,319 "
2013,Onshore,Federal,CO,Moffat County,08081,,Oil (bbl)," 267,794 "
2013,Onshore,Federal,CO,Garfield County,08045,,Oil (bbl)," 551,332 "
2013,Onshore,Federal,CO,Weld County,08123,,Oil (bbl)," 675,097 "
2013,Onshore,Federal,CO,Rio Blanco County,08103,,Oil (bbl)," 2,483,291 "
2013,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Oil (bbl), 13 
2013,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Oil (bbl), 123 
2013,Onshore,Mixed Exploratory,CO,Jackson County,08057,,Oil (bbl), 187 
2013,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Oil (bbl), 652 
2013,Onshore,Mixed Exploratory,CO,Routt County,08107,,Oil (bbl)," 2,281 "
2013,Onshore,Mixed Exploratory,CO,Delta County,08029,,Oil (bbl)," 2,996 "
2013,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Oil (bbl)," 16,409 "
2013,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Oil (bbl)," 17,093 "
2013,Onshore,Federal,CO,Rio Blanco County,08103,,Sodium Bi-Carbonate (tons)," 137,081 "
2013,Onshore,Federal,FL,Hardee County,12049,,Phosphate Raw Ore (tons)," 113,187 "
2013,Onshore,Federal,ID,Caribou County,16029,,Phosphate Raw Ore (tons)," 5,150,819 "
2013,Onshore,Federal,ID,Clearwater County,16035,,Silver (oz), 1 
2013,Onshore,Federal,IL,Franklin County,17055,,Gas (mcf)," 14,387 "
2013,Onshore,Federal,IL,Fayette County,17051,,Oil (bbl), 40 
2013,Onshore,Federal,IL,Franklin County,17055,,Oil (bbl)," 8,720 "
2013,Onshore,Federal,IL,Clinton County,17027,,Oil (bbl)," 17,557 "
2013,Onshore,Federal,KS,Comanche County,20033,,Gas (mcf)," 4,137 "
2013,Onshore,Federal,KS,Meade County,20119,,Gas (mcf)," 6,107 "
2013,Onshore,Federal,KS,Ellsworth County,20053,,Gas (mcf)," 10,044 "
2013,Onshore,Federal,KS,Stanton County,20187,,Gas (mcf)," 28,739 "
2013,Onshore,Federal,KS,Hamilton County,20075,,Gas (mcf)," 31,067 "
2013,Onshore,Federal,KS,Grant County,20067,,Gas (mcf)," 85,607 "
2013,Onshore,Federal,KS,Seward County,20175,,Gas (mcf)," 105,904 "
2013,Onshore,Federal,KS,Stevens County,20189,,Gas (mcf)," 225,291 "
2013,Onshore,Federal,KS,Haskell County,20081,,Gas (mcf)," 257,379 "
2013,Onshore,Federal,KS,Finney County,20055,,Gas (mcf)," 809,168 "
2013,Onshore,Federal,KS,Kearny County,20093,,Gas (mcf)," 1,487,347 "
2013,Onshore,Federal,KS,Morton County,20129,,Gas (mcf)," 2,112,458 "
2013,Onshore,Federal,KS,Seward County,20175,,Oil (bbl), 390 
2013,Onshore,Federal,KS,Gove County,20063,,Oil (bbl)," 1,176 "
2013,Onshore,Federal,KS,Trego County,20195,,Oil (bbl)," 2,022 "
2013,Onshore,Federal,KS,Stevens County,20189,,Oil (bbl)," 2,507 "
2013,Onshore,Federal,KS,Lane County,20101,,Oil (bbl)," 3,491 "
2013,Onshore,Federal,KS,Kearny County,20093,,Oil (bbl)," 23,716 "
2013,Onshore,Federal,KS,Finney County,20055,,Oil (bbl)," 24,570 "
2013,Onshore,Federal,KS,Haskell County,20081,,Oil (bbl)," 26,948 "
2013,Onshore,Federal,KS,Morton County,20129,,Oil (bbl)," 114,817 "
2013,Onshore,Federal,KY,Harlan County,21095,,Coal (tons)," 63,223 "
2013,Onshore,Federal,KY,Leslie County,21131,,Coal (tons)," 171,931 "
2013,Onshore,Federal,KY,Morgan County,21175,,Gas (mcf), 47 
2013,Onshore,Federal,KY,Lawrence County,21127,,Gas (mcf), 247 
2013,Onshore,Federal,KY,Johnson County,21115,,Gas (mcf), 292 
2013,Onshore,Federal,KY,McCreary County,21147,,Gas (mcf), 590 
2013,Onshore,Federal,KY,Letcher County,21133,,Gas (mcf)," 1,015 "
2013,Onshore,Federal,KY,Floyd County,21071,,Gas (mcf)," 10,450 "
2013,Onshore,Federal,KY,Whitley County,21235,,Gas (mcf)," 13,583 "
2013,Onshore,Federal,KY,Leslie County,21131,,Gas (mcf)," 29,791 "
2013,Onshore,Federal,KY,Clay County,21051,,Gas (mcf)," 34,406 "
2013,Onshore,Federal,KY,Pike County,21195,,Gas (mcf)," 40,725 "
2013,Onshore,Federal,KY,Clay County,21051,,Oil (bbl)," 1,124 "
2013,Onshore,Federal,KY,Leslie County,21131,,Oil (bbl)," 1,452 "
2013,Onshore,Federal,KY,Henderson County,21101,,Oil (bbl)," 9,172 "
2013,Onshore,Federal,LA,Beauregard Parish,22011,,Gas (mcf), 26 
2013,Onshore,Federal,LA,Vermilion Parish,22113,,Gas (mcf), 305 
2013,Onshore,Federal,LA,Ouachita Parish,22073,,Gas (mcf), 437 
2013,Onshore,Federal,LA,Sabine County,22085,,Gas (mcf), 633 
2013,Onshore,Federal,LA,Morehouse Parish,22067,,Gas (mcf)," 1,396 "
2013,Onshore,Federal,LA,St. Martin Parish,22099,,Gas (mcf)," 1,427 "
2013,Onshore,Federal,LA,Lincoln Parish,22061,,Gas (mcf)," 1,970 "
2013,Onshore,Federal,LA,Union Parish,22111,,Gas (mcf)," 3,520 "
2013,Onshore,Federal,LA,Caldwell Parish,22021,,Gas (mcf)," 4,919 "
2013,Onshore,Federal,LA,Rapides Parish,22079,,Gas (mcf)," 6,512 "
2013,Onshore,Federal,LA,East Baton Rouge Parish,22033,,Gas (mcf)," 6,663 "
2013,Onshore,Federal,LA,Vernon Parish,22115,,Gas (mcf)," 8,069 "
2013,Onshore,Federal,LA,West Delta,22719,,Gas (mcf)," 13,935 "
2013,Onshore,Federal,LA,South Pass,22721,,Gas (mcf)," 20,606 "
2013,Onshore,Federal,LA,Webster Parish,22119,,Gas (mcf)," 30,660 "
2013,Onshore,Federal,LA,Red River Parish,22081,,Gas (mcf)," 61,512 "
2013,Onshore,Federal,LA,Winn Parish,22127,,Gas (mcf)," 67,449 "
2013,Onshore,Federal,LA,Claiborne Parish,22027,,Gas (mcf)," 180,815 "
2013,Onshore,Federal,LA,Caddo Parish,22017,,Gas (mcf)," 287,676 "
2013,Onshore,Federal,LA,Bienville Parish,22013,,Gas (mcf)," 341,869 "
2013,Onshore,Federal,LA,Terrebonne Parish,22109,,Gas (mcf)," 362,901 "
2013,Onshore,Federal,LA,De Soto Parish,22031,,Gas (mcf)," 1,390,995 "
2013,Onshore,Federal,LA,Plaquemines Parish,22075,,Gas (mcf)," 2,508,459 "
2013,Onshore,Federal,LA,Bossier Parish,22015,,Gas (mcf)," 12,297,251 "
2013,Onshore,Federal,LA,Lafourche Parish,22057,,Oil (bbl), 1 
2013,Onshore,Federal,LA,Bienville Parish,22013,,Oil (bbl), 12 
2013,Onshore,Federal,LA,Natchitoches Parish,22069,,Oil (bbl), 21 
2013,Onshore,Federal,LA,Beauregard Parish,22011,,Oil (bbl), 24 
2013,Onshore,Federal,LA,De Soto Parish,22031,,Oil (bbl), 191 
2013,Onshore,Federal,LA,West Delta,22719,,Oil (bbl), 262 
2013,Onshore,Federal,LA,East Baton Rouge Parish,22033,,Oil (bbl), 787 
2013,Onshore,Federal,LA,St. Martin Parish,22099,,Oil (bbl)," 1,018 "
2013,Onshore,Federal,LA,Winn Parish,22127,,Oil (bbl)," 1,284 "
2013,Onshore,Federal,LA,Vernon Parish,22115,,Oil (bbl)," 2,846 "
2013,Onshore,Federal,LA,Concordia Parish,22029,,Oil (bbl)," 3,757 "
2013,Onshore,Federal,LA,Vermilion Parish,22113,,Oil (bbl)," 4,484 "
2013,Onshore,Federal,LA,Rapides Parish,22079,,Oil (bbl)," 6,044 "
2013,Onshore,Federal,LA,Caddo Parish,22017,,Oil (bbl)," 6,856 "
2013,Onshore,Federal,LA,Claiborne Parish,22027,,Oil (bbl)," 9,378 "
2013,Onshore,Federal,LA,Webster Parish,22119,,Oil (bbl)," 10,023 "
2013,Onshore,Federal,LA,South Pass,22721,,Oil (bbl)," 17,117 "
2013,Onshore,Federal,LA,Terrebonne Parish,22109,,Oil (bbl)," 18,994 "
2013,Onshore,Federal,LA,Bossier Parish,22015,,Oil (bbl)," 51,110 "
2013,Onshore,Federal,LA,Plaquemines Parish,22075,,Oil (bbl)," 196,061 "
2013,Offshore,Federal,LA,Central Gulf of Mexico,,,Salt (tons)," 26,546 "
2013,Onshore,Federal,MI,Antrim County,26009,,Gas (mcf), 348 
2013,Onshore,Federal,MI,Alcona County,26001,,Gas (mcf)," 3,233 "
2013,Onshore,Federal,MI,Grand Traverse County,26055,,Gas (mcf)," 3,840 "
2013,Onshore,Federal,MI,Otsego County,26137,,Gas (mcf)," 8,856 "
2013,Onshore,Federal,MI,Clare County,26035,,Gas (mcf)," 13,144 "
2013,Onshore,Federal,MI,Jackson County,26075,,Gas (mcf)," 16,610 "
2013,Onshore,Federal,MI,Roscommon County,26143,,Gas (mcf)," 16,945 "
2013,Onshore,Federal,MI,Calhoun County,26025,,Gas (mcf)," 17,590 "
2013,Onshore,Federal,MI,Kalkaska County,26079,,Gas (mcf)," 33,052 "
2013,Onshore,Federal,MI,Crawford County,26039,,Gas (mcf)," 48,423 "
2013,Onshore,Federal,MI,Montmorency County,26119,,Gas (mcf)," 620,996 "
2013,Onshore,Federal,MI,Oscoda County,26135,,Gas (mcf)," 988,026 "
2013,Onshore,Federal,MI,Grand Traverse County,26055,,Oil (bbl), 29 
2013,Onshore,Federal,MI,Allegan County,26005,,Oil (bbl), 120 
2013,Onshore,Federal,MI,Clare County,26035,,Oil (bbl)," 1,512 "
2013,Onshore,Federal,MI,Calhoun County,26025,,Oil (bbl)," 2,679 "
2013,Onshore,Federal,MI,Roscommon County,26143,,Oil (bbl)," 3,207 "
2013,Onshore,Federal,MI,Kalkaska County,26079,,Oil (bbl)," 3,339 "
2013,Onshore,Federal,MI,Oscoda County,26135,,Oil (bbl)," 7,714 "
2013,Onshore,Federal,MI,Jackson County,26075,,Oil (bbl)," 24,371 "
2013,Onshore,Federal,MO,Crawford County,29055,,Copper Concentrate (tons), 106 
2013,Onshore,Federal,MO,Shannon County,29203,,Copper Concentrate (tons), 129 
2013,Onshore,Federal,MO,Washington County,29221,,Copper Concentrate (tons), 167 
2013,Onshore,Federal,MO,Dent County,29065,,Copper Concentrate (tons), 212 
2013,Onshore,Federal,MO,Iron County,29093,,Copper Concentrate (tons)," 5,515 "
2013,Onshore,Federal,MO,Reynolds County,29179,,Copper Concentrate (tons)," 9,448 "
2013,Onshore,Federal,MO,Crawford County,29055,,Lead Concentrate (tons), 4 
2013,Onshore,Federal,MO,Washington County,29221,,Lead Concentrate (tons), 9 
2013,Onshore,Federal,MO,Shannon County,29203,,Lead Concentrate (tons), 816 
2013,Onshore,Federal,MO,Dent County,29065,,Lead Concentrate (tons)," 13,383 "
2013,Onshore,Federal,MO,Iron County,29093,,Lead Concentrate (tons)," 40,902 "
2013,Onshore,Federal,MO,Reynolds County,29179,,Lead Concentrate (tons)," 91,692 "
2013,Onshore,Federal,MO,Washington County,29221,,Zinc Concentrate (tons), 1 
2013,Onshore,Federal,MO,Dent County,29065,,Zinc Concentrate (tons)," 5,180 "
2013,Onshore,Federal,MO,Iron County,29093,,Zinc Concentrate (tons)," 10,800 "
2013,Onshore,Federal,MO,Reynolds County,29179,,Zinc Concentrate (tons)," 24,438 "
2013,Onshore,Federal,MS,Wilkinson County,28157,,Gas (mcf), 4 
2013,Onshore,Federal,MS,Lawrence County,28077,,Gas (mcf), 12 
2013,Onshore,Federal,MS,Covington County,28031,,Gas (mcf), 850 
2013,Onshore,Federal,MS,Franklin County,28037,,Gas (mcf)," 3,118 "
2013,Onshore,Federal,MS,Jasper County,28061,,Gas (mcf)," 3,618 "
2013,Onshore,Federal,MS,Smith County,28129,,Gas (mcf)," 5,216 "
2013,Onshore,Federal,MS,Jones County,28067,,Gas (mcf)," 9,317 "
2013,Onshore,Federal,MS,Wayne County,28153,,Gas (mcf)," 15,162 "
2013,Onshore,Federal,MS,Jefferson Davis County,28065,,Gas (mcf)," 17,687 "
2013,Onshore,Federal,MS,Chickasaw County,28017,,Gas (mcf)," 18,576 "
2013,Onshore,Federal,MS,Stone County,28131,,Gas (mcf)," 19,872 "
2013,Onshore,Federal,MS,Perry County,28111,,Gas (mcf)," 20,708 "
2013,Onshore,Federal,MS,Monroe County,28095,,Gas (mcf)," 25,460 "
2013,Onshore,Federal,MS,Lowndes County,28087,,Gas (mcf)," 51,882 "
2013,Onshore,Federal,MS,Forrest County,28035,,Gas (mcf)," 92,766 "
2013,Onshore,Federal,MS,Pearl River County,28109,,Gas (mcf)," 154,606 "
2013,Onshore,Federal,MS,Jasper County,28061,,Oil (bbl), 1 
2013,Onshore,Federal,MS,Monroe County,28095,,Oil (bbl), 31 
2013,Onshore,Federal,MS,Lowndes County,28087,,Oil (bbl), 137 
2013,Onshore,Federal,MS,Jefferson Davis County,28065,,Oil (bbl), 222 
2013,Onshore,Federal,MS,Covington County,28031,,Oil (bbl), 798 
2013,Onshore,Federal,MS,Jones County,28067,,Oil (bbl), 946 
2013,Onshore,Federal,MS,Smith County,28129,,Oil (bbl)," 1,287 "
2013,Onshore,Federal,MS,Adams County,28001,,Oil (bbl)," 2,817 "
2013,Onshore,Federal,MS,Wilkinson County,28157,,Oil (bbl)," 4,257 "
2013,Onshore,Federal,MS,Forrest County,28035,,Oil (bbl)," 5,083 "
2013,Onshore,Federal,MS,Pearl River County,28109,,Oil (bbl)," 6,309 "
2013,Onshore,Federal,MS,Wayne County,28153,,Oil (bbl)," 40,821 "
2013,Onshore,Federal,MS,Franklin County,28037,,Oil (bbl)," 85,515 "
2013,Onshore,Federal,MS,Lamar County,28073,,Oil (bbl)," 87,929 "
2013,Onshore,Federal,MS,Perry County,28111,,Oil (bbl)," 183,545 "
2013,Onshore,Federal,MT,Musselshell County,30065,,Coal (tons)," 16,073 "
2013,Onshore,Federal,MT,Treasure County,30103,,Coal (tons)," 638,618 "
2013,Onshore,Federal,MT,Rosebud County,30087,,Coal (tons)," 4,774,617 "
2013,Onshore,Federal,MT,Big Horn County,30003,,Coal (tons)," 16,480,119 "
2013,Onshore,Federal,MT,Rosebud County,30087,,Gas (mcf), 604 
2013,Onshore,Federal,MT,Pondera County,30073,,Gas (mcf)," 3,186 "
2013,Onshore,Federal,MT,Stillwater County,30095,,Gas (mcf)," 3,260 "
2013,Onshore,Federal,MT,Dawson County,30021,,Gas (mcf)," 6,953 "
2013,Onshore,Federal,MT,Powder River County,30075,,Gas (mcf)," 10,310 "
2013,Onshore,Federal,MT,Glacier County,30035,,Gas (mcf)," 15,816 "
2013,Onshore,Federal,MT,Fergus County,30027,,Gas (mcf)," 19,569 "
2013,Onshore,Federal,MT,Custer County,30017,,Gas (mcf)," 25,668 "
2013,Onshore,Federal,MT,Prairie County,30079,,Gas (mcf)," 29,368 "
2013,Onshore,Federal,MT,Sheridan County,30091,,Gas (mcf)," 36,167 "
2013,Onshore,Federal,MT,Roosevelt County,30085,,Gas (mcf)," 81,104 "
2013,Onshore,Federal,MT,Liberty County,30051,,Gas (mcf)," 81,925 "
2013,Onshore,Federal,MT,Wibaux County,30109,,Gas (mcf)," 111,947 "
2013,Onshore,Federal,MT,Chouteau County,30015,,Gas (mcf)," 124,846 "
2013,Onshore,Federal,MT,Hill County,30041,,Gas (mcf)," 179,833 "
2013,Onshore,Federal,MT,Toole County,30101,,Gas (mcf)," 195,443 "
2013,Onshore,Federal,MT,Richland County,30083,,Gas (mcf)," 461,838 "
2013,Onshore,Federal,MT,Big Horn County,30003,,Gas (mcf)," 571,295 "
2013,Onshore,Federal,MT,Valley County,30105,,Gas (mcf)," 1,333,085 "
2013,Onshore,Federal,MT,Carbon County,30009,,Gas (mcf)," 1,420,984 "
2013,Onshore,Federal,MT,Blaine County,30005,,Gas (mcf)," 1,481,437 "
2013,Onshore,Federal,MT,Fallon County,30025,,Gas (mcf)," 4,390,110 "
2013,Onshore,Federal,MT,Phillips County,30071,,Gas (mcf)," 4,978,968 "
2013,Onshore,Mixed Exploratory,MT,Phillips County,30071,,Gas (mcf), 375 
2013,Onshore,Mixed Exploratory,MT,Fallon County,30025,,Gas (mcf), 550 
2013,Onshore,Mixed Exploratory,MT,Glacier County,30035,,Gas (mcf)," 2,371 "
2013,Onshore,Mixed Exploratory,MT,Liberty County,30051,,Gas (mcf)," 22,150 "
2013,Onshore,Federal,MT,Yellowstone County,30111,,Oil (bbl), 370 
2013,Onshore,Federal,MT,Garfield County,30033,,Oil (bbl)," 2,092 "
2013,Onshore,Federal,MT,Glacier County,30035,,Oil (bbl)," 4,160 "
2013,Onshore,Federal,MT,Musselshell County,30065,,Oil (bbl)," 4,960 "
2013,Onshore,Federal,MT,Liberty County,30051,,Oil (bbl)," 5,789 "
2013,Onshore,Federal,MT,Petroleum County,30069,,Oil (bbl)," 8,220 "
2013,Onshore,Federal,MT,Stillwater County,30095,,Oil (bbl)," 14,948 "
2013,Onshore,Federal,MT,Rosebud County,30087,,Oil (bbl)," 15,221 "
2013,Onshore,Federal,MT,Blaine County,30005,,Oil (bbl)," 33,738 "
2013,Onshore,Federal,MT,Sheridan County,30091,,Oil (bbl)," 37,117 "
