Year	State	County	FIPS	Jobs	Total	Share
2004	LA		22000	41889	1865164	0.0225
2004	LA	Acadia Parish	22001	579	13982	0.0414
2004	LA	Ascension Parish	22005	240	29475	0.0081
2004	LA	Assumption Parish	22007	31	5415	0.0057
2004	LA	Avoyelles Parish	22009	6	10770	0.0006
2004	LA	Beauregard Parish	22011	174	8387	0.0207
2004	LA	Bienville Parish	22013	58	4046	0.0143
2004	LA	Bossier Parish	22015	621	37215	0.0167
2004	LA	Caddo Parish	22017	2068	119912	0.0172
2004	LA	Calcasieu Parish	22019	1055	81918	0.0129
2004	LA	Caldwell Parish	22021	24	2413	0.0099
2004	LA	Cameron Parish	22023	262	2918	0.0898
2004	LA	Claiborne Parish	22027	249	4433	0.0562
2004	LA	Concordia Parish	22029	121	5292	0.0229
2004	LA	De Soto Parish	22031	457	6168	0.0741
2004	LA	East Baton Rouge Parish	22033	869	245782	0.0035
2004	LA	East Feliciana Parish	22037	15	5200	0.0029
2004	LA	Evangeline Parish	22039	27	7673	0.0035
2004	LA	Iberia Parish	22045	3179	30859	0.1030
2004	LA	Iberville Parish	22047	99	13936	0.0071
2004	LA	Jefferson Parish	22051	2087	213301	0.0098
2004	LA	Jefferson Davis Parish	22053	92	8002	0.0115
2004	LA	Lafayette Parish	22055	12488	118582	0.1053
2004	LA	Lafourche Parish	22057	754	32890	0.0229
2004	LA	LaSalle Parish	22059	243	3623	0.0671
2004	LA	Lincoln Parish	22061	92	17562	0.0052
2004	LA	Livingston Parish	22063	105	17869	0.0059
2004	LA	Orleans Parish	22071	4217	247260	0.0171
2004	LA	Ouachita Parish	22073	118	71111	0.0017
2004	LA	Plaquemines Parish	22075	1757	15260	0.1151
2004	LA	Rapides Parish	22079	74	57050	0.0013
2004	LA	Red River Parish	22081	43	2378	0.0181
2004	LA	Sabine Parish	22085	35	5583	0.0063
2004	LA	St. John the Baptist Parish	22095	283	12698	0.0223
2004	LA	St. Landry Parish	22097	584	22713	0.0257
2004	LA	St. Mary Parish	22101	1047	25098	0.0417
2004	LA	St. Tammany Parish	22103	205	66608	0.0031
2004	LA	Tangipahoa Parish	22105	55	36454	0.0015
2004	LA	Tensas Parish	22107	91	1569	0.0580
2004	LA	Terrebonne Parish	22109	4640	49067	0.0946
2004	LA	Vermilion Parish	22113	1325	13292	0.0997
2004	LA	Vernon Parish	22115	44	13978	0.0031
2004	LA	Washington Parish	22117	86	10810	0.0080
2004	LA	Webster Parish	22119	312	12576	0.0248
2004	LA	Winn Parish	22127	49	4915	0.0100
2005	LA		22000	42476	1841046	0.0231
2005	LA	Acadia Parish	22001	484	14686	0.0330
2005	LA	Ascension Parish	22005	279	30845	0.0090
2005	LA	Assumption Parish	22007	32	4440	0.0072
2005	LA	Avoyelles Parish	22009	16	10785	0.0015
2005	LA	Beauregard Parish	22011	63	8338	0.0076
2005	LA	Bienville Parish	22013	84	4270	0.0197
2005	LA	Bossier Parish	22015	815	39320	0.0207
2005	LA	Caddo Parish	22017	2203	122621	0.0180
2005	LA	Calcasieu Parish	22019	1099	84008	0.0131
2005	LA	Caldwell Parish	22021	23	2465	0.0093
2005	LA	Cameron Parish	22023	169	2738	0.0617
2005	LA	Catahoula Parish	22025	36	2423	0.0149
2005	LA	Claiborne Parish	22027	288	4361	0.0660
2005	LA	Concordia Parish	22029	147	5409	0.0272
2005	LA	De Soto Parish	22031	465	6195	0.0751
2005	LA	East Baton Rouge Parish	22033	703	251967	0.0028
2005	LA	Evangeline Parish	22039	23	7814	0.0029
2005	LA	Iberia Parish	22045	3237	31715	0.1021
2005	LA	Iberville Parish	22047	104	13794	0.0075
2005	LA	Jefferson Parish	22051	1981	198682	0.0100
2005	LA	Jefferson Davis Parish	22053	202	8349	0.0242
2005	LA	Lafayette Parish	22055	13055	123011	0.1061
2005	LA	Lafourche Parish	22057	666	33378	0.0200
2005	LA	LaSalle Parish	22059	242	3669	0.0660
2005	LA	Lincoln Parish	22061	115	17593	0.0065
2005	LA	Livingston Parish	22063	88	19638	0.0045
2005	LA	Orleans Parish	22071	4146	212453	0.0195
2005	LA	Ouachita Parish	22073	123	70431	0.0017
2005	LA	Plaquemines Parish	22075	1676	14621	0.1146
2005	LA	Pointe Coupee Parish	22077	128	5459	0.0234
2005	LA	Rapides Parish	22079	93	59086	0.0016
2005	LA	Red River Parish	22081	48	2127	0.0226
2005	LA	Richland Parish	22083	15	5891	0.0025
2005	LA	Sabine Parish	22085	44	5567	0.0079
2005	LA	St. Charles Parish	22089	45	22522	0.0020
2005	LA	St. John the Baptist Parish	22095	264	13008	0.0203
2005	LA	St. Landry Parish	22097	531	24097	0.0220
2005	LA	St. Mary Parish	22101	1112	25395	0.0438
2005	LA	St. Tammany Parish	22103	193	65821	0.0029
2005	LA	Tangipahoa Parish	22105	94	37719	0.0025
2005	LA	Terrebonne Parish	22109	5126	50568	0.1014
2005	LA	Vermilion Parish	22113	1040	13256	0.0785
2005	LA	Vernon Parish	22115	51	14791	0.0034
2005	LA	Washington Parish	22117	90	10556	0.0085
2005	LA	Webster Parish	22119	323	12954	0.0249
2005	LA	Winn Parish	22127	48	5137	0.0093
2006	LA		22000	45830	1807563	0.0254
2006	LA	Acadia Parish	22001	519	15213	0.0341
2006	LA	Ascension Parish	22005	325	33095	0.0098
2006	LA	Assumption Parish	22007	31	4667	0.0066
2006	LA	Avoyelles Parish	22009	7	10857	0.0006
2006	LA	Beauregard Parish	22011	43	8486	0.0051
2006	LA	Bienville Parish	22013	129	4310	0.0299
2006	LA	Bossier Parish	22015	1083	40639	0.0266
2006	LA	Caddo Parish	22017	2044	124232	0.0165
2006	LA	Calcasieu Parish	22019	1039	84354	0.0123
2006	LA	Caldwell Parish	22021	20	2528	0.0079
2006	LA	Cameron Parish	22023	166	2476	0.0670
2006	LA	Catahoula Parish	22025	41	2391	0.0171
2006	LA	Claiborne Parish	22027	383	4293	0.0892
2006	LA	Concordia Parish	22029	182	5351	0.0340
2006	LA	De Soto Parish	22031	440	5918	0.0743
2006	LA	East Baton Rouge Parish	22033	540	258551	0.0021
2006	LA	Evangeline Parish	22039	19	7761	0.0024
2006	LA	Iberia Parish	22045	3353	34058	0.0984
2006	LA	Iberville Parish	22047	110	13707	0.0080
2006	LA	Jefferson Parish	22051	1940	190405	0.0102
2006	LA	Jefferson Davis Parish	22053	257	8483	0.0303
2006	LA	Lafayette Parish	22055	14795	129769	0.1140
2006	LA	Lafourche Parish	22057	695	34804	0.0200
2006	LA	LaSalle Parish	22059	364	3914	0.0930
2006	LA	Lincoln Parish	22061	158	18019	0.0088
2006	LA	Livingston Parish	22063	130	20277	0.0064
2006	LA	Natchitoches Parish	22069	18	14416	0.0012
2006	LA	Orleans Parish	22071	3706	151931	0.0244
2006	LA	Ouachita Parish	22073	123	71158	0.0017
2006	LA	Plaquemines Parish	22075	1867	13981	0.1335
2006	LA	Rapides Parish	22079	87	60039	0.0014
2006	LA	Red River Parish	22081	55	2024	0.0272
2006	LA	Sabine Parish	22085	46	5592	0.0082
2006	LA	St. John the Baptist Parish	22095	413	14336	0.0288
2006	LA	St. Landry Parish	22097	566	24738	0.0229
2006	LA	St. Mary Parish	22101	1274	27032	0.0471
2006	LA	St. Tammany Parish	22103	267	69727	0.0038
2006	LA	Tangipahoa Parish	22105	127	40567	0.0031
2006	LA	Terrebonne Parish	22109	5723	54476	0.1051
2006	LA	Vermilion Parish	22113	1088	13447	0.0809
2006	LA	Vernon Parish	22115	64	15194	0.0042
2006	LA	Washington Parish	22117	82	10582	0.0077
2006	LA	Webster Parish	22119	375	13308	0.0282
2006	LA	Winn Parish	22127	44	5096	0.0086
2007	LA		22000	48026	1868986	0.0257
2007	LA	Acadia Parish	22001	604	15660	0.0386
2007	LA	Ascension Parish	22005	322	34978	0.0092
2007	LA	Assumption Parish	22007	34	4968	0.0068
2007	LA	Avoyelles Parish	22009	7	10999	0.0006
2007	LA	Beauregard Parish	22011	36	8501	0.0042
2007	LA	Bienville Parish	22013	129	4613	0.0280
2007	LA	Bossier Parish	22015	1359	42104	0.0323
2007	LA	Caddo Parish	22017	1880	124628	0.0151
2007	LA	Calcasieu Parish	22019	1271	86678	0.0147
2007	LA	Caldwell Parish	22021	34	2666	0.0128
2007	LA	Cameron Parish	22023	200	2880	0.0694
2007	LA	Catahoula Parish	22025	55	2419	0.0227
