state	name	FIPS
ID	Boundary	16021
ID	Bonner	16017
ID	Shoshone	16079
ID	Kootenai	16055
ID	Benewah	16009
ID	Latah	16057
ID	Clearwater	16035
ID	Idaho	16049
ID	Nez Perce	16069
ID	Lewis	16061
ID	Lemhi	16059
ID	Adams	16003
ID	Valley	16085
ID	Custer	16037
ID	Washington	16087
ID	Fremont	16043
ID	Clark	16033
ID	Gem	16045
ID	Boise	16015
ID	Butte	16023
ID	Payette	16075
ID	Elmore	16039
ID	Jefferson	16051
ID	Blaine	16013
ID	Teton	16081
ID	Madison	16065
ID	Canyon	16027
ID	Camas	16025
ID	Ada	16001
ID	Owyhee	16073
ID	Bonneville	16019
ID	Bingham	16011
ID	Lincoln	16063
ID	Gooding	16047
ID	Minidoka	16067
ID	Power	16077
ID	Bannock	16005
ID	Caribou	16029
ID	Twin Falls	16083
ID	Jerome	16053
ID	Cassia	16031
ID	Bear Lake	16007
ID	Oneida	16071
ID	Franklin	16041
