state	name	FIPS
CA	Siskiyou	06093
CA	Del Norte	06015
CA	Modoc	06049
CA	Humboldt	06023
CA	Trinity	06105
CA	Lassen	06035
CA	Shasta	06089
CA	Tehama	06103
CA	Plumas	06063
CA	Butte	06007
CA	Mendocino	06045
CA	Glenn	06021
CA	Sierra	06091
CA	Yuba	06115
CA	Lake	06033
CA	Nevada	06057
CA	Colusa	06011
CA	Placer	06061
CA	Sutter	06101
CA	El Dorado	06017
CA	Alpine	06003
CA	Yolo	06113
CA	Napa	06055
CA	Sonoma	06097
CA	Sacramento	06067
CA	Mono	06051
CA	Amador	06005
CA	Solano	06095
CA	Calaveras	06009
CA	Tuolumne	06109
CA	Marin	06041
CA	San Joaquin	06077
CA	Contra Costa	06013
CA	Stanislaus	06099
CA	Alameda	06001
CA	Mariposa	06043
CA	San Francisco	06075
CA	Madera	06039
CA	San Mateo	06081
CA	Merced	06047
CA	Fresno	06019
CA	Santa Clara	06085
CA	Inyo	06027
CA	Santa Cruz	06087
CA	San Benito	06069
CA	Monterey	06053
CA	Tulare	06107
CA	Kings	06031
CA	San Bernardino	06071
CA	San Luis Obispo	06079
CA	Kern	06029
CA	Santa Barbara	06083
CA	Ventura	06111
CA	Los Angeles	06037
CA	Riverside	06065
CA	Orange	06059
CA	San Diego	06073
CA	Imperial	06025
