Year	State	County	FIPS	Jobs	Total	Share
2011	Alabama		01000	8301	1813497	0.0046
2011	Alabama	Autauga County	01001	39	10627	0.0037
2011	Alabama	Baldwin County	01003	42	59581	0.0007
2011	Alabama	Barbour County	01005	119	9044	0.0132
2011	Alabama	Blount County	01009	39	8128	0.0048
2011	Alabama	Choctaw County	01023	16	3452	0.0046
2011	Alabama	Colbert County	01033	104	21551	0.0048
2011	Alabama	Covington County	01039	26	12394	0.0021
2011	Alabama	Elmore County	01051	67	17820	0.0038
2011	Alabama	Escambia County	01053	197	12340	0.0160
2011	Alabama	Etowah County	01055	50	34119	0.0015
2011	Alabama	Fayette County	01057	50	3896	0.0128
2011	Alabama	Franklin County	01059	73	10192	0.0072
2011	Alabama	Jefferson County	01073	1856	330787	0.0056
2011	Alabama	Lee County	01081	72	48330	0.0015
2011	Alabama	Madison County	01089	60	177857	0.0003
2011	Alabama	Mobile County	01097	472	165059	0.0029
2011	Alabama	Montgomery County	01101	32	127364	0.0003
2011	Alabama	Morgan County	01103	53	45673	0.0012
2011	Alabama	Russell County	01113	27	12751	0.0021
2011	Alabama	Shelby County	01117	426	71175	0.0060
2011	Alabama	Tuscaloosa County	01125	2683	83240	0.0322
2011	Alabama	Walker County	01127	627	18042	0.0348
2011	Alaska		02000	15704	322084	0.0488
2011	Alaska	Anchorage Borough	02020	2897	150741	0.0192
2011	Alaska	Bethel Census Area	02050	29	6714	0.0043
2011	Alaska	Fairbanks North Star Borough	02090	1282	37485	0.0342
2011	Alaska	Kenai Peninsula Borough	02122	1067	19019	0.0561
2011	Alaska	Ketchikan Gateway Borough	02130	15	7149	0.0021
2011	Alaska	Matanuska-Susitna Borough	02170	84	19995	0.0042
2011	Alaska	North Slope Borough	02185	8384	13780	0.6084
2011	Alaska	Valdez-Cordova Census Area	02261	16	4646	0.0034
2011	Arizona		04000	268	2378248	0.0001
2011	Arizona		04000	11510	2378248	0.0048
2011	Arizona	Apache County	04001	165	18815	0.0088
