Year	State	County	FIPS	Jobs	Total	Share
2004	Alabama		01000	7370	1851769	0.0040
2004	Alabama	Autauga County	01001	22	11209	0.0020
2004	Alabama	Baldwin County	01003	34	53451	0.0006
2004	Alabama	Barbour County	01005	94	10770	0.0087
2004	Alabama	Colbert County	01033	95	21031	0.0045
2004	Alabama	Dallas County	01047	41	15738	0.0026
2004	Alabama	Escambia County	01053	137	12378	0.0111
2004	Alabama	Fayette County	01057	450	5181	0.0869
2004	Alabama	Jackson County	01071	38	16815	0.0023
2004	Alabama	Jefferson County	01073	1585	369393	0.0043
2004	Alabama	Marion County	01093	24	11287	0.0021
2004	Alabama	Mobile County	01097	391	161749	0.0024
2004	Alabama	Montgomery County	01101	97	131425	0.0007
2004	Alabama	Morgan County	01103	84	47708	0.0018
2004	Alabama	Shelby County	01117	259	55973	0.0046
2004	Alabama	Talladega County	01121	456	28905	0.0158
2004	Alabama	Tuscaloosa County	01125	2104	77954	0.0270
2004	Alabama	Walker County	01127	368	17954	0.0205
2004	Alaska		02000	9693	296292	0.0327
2004	Alaska	Anchorage Borough	02020	2051	140439	0.0146
2004	Alaska	Fairbanks North Star Borough	02090	948	35439	0.0268
2004	Alaska	Kenai Peninsula Borough	02122	1027	17732	0.0579
2004	Alaska	Matanuska-Susitna Borough	02170	48	15955	0.0030
2004	Alaska	North Slope Borough	02185	4746	8803	0.5391
2004	Alaska	Prince of Wales-Outer Ketchikan Census Area	02201	10	1944	0.0051
2004	Arizona		04000	8224	2354660	0.0035
2004	Arizona	Cochise County	04003	27	34076	0.0008
2004	Arizona	Coconino County	04005	172	54119	0.0032
2004	Arizona	Maricopa County	04013	1127	1614579	0.0007
2004	Arizona	Mohave County	04015	114	48076	0.0024
2004	Arizona	Navajo County	04017	755	26356	0.0286
2004	Arizona	Pima County	04019	1300	343339	0.0038
2004	Arizona	Pinal County	04021	907	39694	0.0228
2004	Arizona	Yavapai County	04025	1086	54861	0.0198
2004	Arizona	Yuma County	04027	22	61447	0.0004
2004	Arkansas		05000	3932	1129018	0.0035
2004	Arkansas	Benton County	05007	61	84621	0.0007
2004	Arkansas	Calhoun County	05013	20	3674	0.0054
2004	Arkansas	Carroll County	05015	15	9874	0.0015
2004	Arkansas	Columbia County	05027	346	9294	0.0372
2004	Arkansas	Craighead County	05031	23	40247	0.0006
2004	Arkansas	Crawford County	05033	188	17919	0.0105
2004	Arkansas	Faulkner County	05045	35	34431	0.0010
2004	Arkansas	Franklin County	05047	114	4452	0.0256
2004	Arkansas	Garland County	05051	139	35952	0.0039
2004	Arkansas	Grant County	05053	33	3527	0.0094
2004	Arkansas	Hot Spring County	05059	107	7584	0.0141
2004	Arkansas	Independence County	05063	45	16270	0.0028
2004	Arkansas	Johnson County	05071	22	8548	0.0026
2004	Arkansas	Lafayette County	05073	48	1754	0.0274
2004	Arkansas	Lawrence County	05075	67	4430	0.0151
