Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	AK	Kenai Peninsula Borough	02122	Oil & Gas		Other Revenues	10052.54
2004	AK	Kenai Peninsula Borough	02122	Gas	Unprocessed (Wet) Gas	Other Royalties	224935.2
2004	AK	Kenai Peninsula Borough	02122	Oil & Gas		Other Royalties	265932.36
2004	AK	Kenai Peninsula Borough	02122	Oil & Gas		Rents	7942.54
2004	AK	Kenai Peninsula Borough	02122	Gas	Processed (Residue) Gas	Royalties	159656.28
2004	AK	Kenai Peninsula Borough	02122	Gas	Unprocessed (Wet) Gas	Royalties	10243750.68
2004	AK	Kenai Peninsula Borough	02122	NGL	Gas Plant Products	Royalties	371339.82
2004	AK	Kenai Peninsula Borough	02122	Oil	Oil	Royalties	944070.81
2004	AK	North Slope Borough	02185	Oil & Gas		Bonus	53904491
2004	AK	North Slope Borough	02185	Coal		Rents	2560
2004	AK	North Slope Borough	02185	Oil & Gas		Rents	8886528
2004	AL	Baldwin	01003	Oil & Gas		Other Revenues	-48.81
2004	AL	Baldwin	01003	Oil & Gas		Other Royalties	621
2004	AL	Baldwin	01003	Gas	Fuel Gas	Royalties	896.61
2004	AL	Baldwin	01003	Gas	Processed (Residue) Gas	Royalties	19946.39
2004	AL	Baldwin	01003	NGL	Gas Plant Products	Royalties	0.01
2004	AL	Baldwin	01003	Oil	Drip or Scrubber Condensate	Royalties	2.66
2004	AL	Baldwin	01003	Oil	Other Liquid Hydrocarbons	Royalties	39.94
2004	AL	Baldwin	01003	Sulfur	Sulfur	Royalties	221.41
2004	AL	Conecuh	01035	Oil & Gas		Bonus	688
2004	AL	Conecuh	01035	Oil & Gas		Rents	186
2004	AL	Covington	01039	Oil & Gas		Bonus	75896
2004	AL	Covington	01039	Oil & Gas		Rents	14589
2004	AL	Covington	01039	Oil	Oil	Royalties	708785.77
2004	AL	Escambia	01053	Oil & Gas		Rents	14325.5
2004	AL	Escambia	01053	Oil	Oil	Royalties	97533.34
2004	AL	Fayette	01057	Oil & Gas		Bonus	9800
2004	AL	Fayette	01057	Oil & Gas		Rents	1080
2004	AL	Fayette	01057	Gas	Unprocessed (Wet) Gas	Royalties	1878.72
2004	AL	Jefferson	01073	Coal		Rents	4830
2004	AL	Lamar	01075	Oil & Gas		Rents	444.5
2004	AL	Lamar	01075	Gas	Unprocessed (Wet) Gas	Royalties	2662.04
2004	AL	Lamar	01075	Oil	Oil	Royalties	5253
2004	AL	Mobile	01097	Oil & Gas		Other Revenues	-0.35
2004	AL	Mobile	01097	Oil & Gas		Other Royalties	3880
2004	AL	Mobile	01097	Oil & Gas		Rents	82
2004	AL	Mobile	01097	Gas	Fuel Gas	Royalties	2137.46
2004	AL	Mobile	01097	Gas	Processed (Residue) Gas	Royalties	47169.93
2004	AL	Mobile	01097	NGL	Gas Plant Products	Royalties	0.18
2004	AL	Mobile	01097	Oil	Drip or Scrubber Condensate	Royalties	1.07
2004	AL	Mobile	01097	Oil	Oil	Royalties	11817.54
2004	AL	Mobile	01097	Oil	Other Liquid Hydrocarbons	Royalties	51.43
2004	AL	Mobile	01097	Sulfur	Sulfur	Royalties	476.63
2004	AL	Mobile/Water	01097	Oil & Gas		Other Royalties	150
2004	AL	Mobile/Water	01297	Oil & Gas		Rents	5
2004	AL	Mobile/Water	01297	Gas	Processed (Residue) Gas	Royalties	2695.99
2004	AL	Mobile/Water	01297	NGL	Gas Plant Products	Royalties	0.13
2004	AL	Mobile/Water	01297	Oil	Condensate	Royalties	0.84
2004	AL	Mobile/Water	01297	Sulfur	Sulfur	Royalties	6.09
2004	AL	Shelby	01117	Coal		Rents	-3.48
2004	AL	Tuscaloosa	01125	Oil & Gas		Bonus	78294
2004	AL	Tuscaloosa	01125	Oil & Gas		Other Royalties	14750
2004	AL	Tuscaloosa	01125	Oil & Gas		Rents	2161.5
2004	AL	Tuscaloosa	01125	Gas	Coal Bed Methane	Royalties	6080.7
2004	AL	Tuscaloosa	01125	Gas	Processed (Residue) Gas	Royalties	45098.73
2004	AL	Tuscaloosa	01125	Gas	Unprocessed (Wet) Gas	Royalties	395876.46
2004	AR	Columbia	05027	Gas	Processed (Residue) Gas	Royalties	4933.74
2004	AR	Columbia	05027	Oil	Oil	Royalties	243.1
2004	AR	Conway	05029	Oil & Gas		Bonus	2751
2004	AR	Conway	05029	Oil & Gas		Rents	9933
2004	AR	Crawford	05033	Oil & Gas		Bonus	12544
2004	AR	Crawford	05033	Oil & Gas		Other Revenues	285.25
2004	AR	Crawford	05033	Oil & Gas		Other Royalties	-4661.33
2004	AR	Crawford	05033	Oil & Gas		Rents	5531.5
2004	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas	Royalties	104551.96
2004	AR	Faulkner	05045	Oil & Gas		Rents	240
2004	AR	Franklin	05047	Oil & Gas		Bonus	14457
2004	AR	Franklin	05047	Oil & Gas		Other Revenues	4134.28
2004	AR	Franklin	05047	Oil & Gas		Other Royalties	-3790.83
2004	AR	Franklin	05047	Oil & Gas		Rents	14621.55
2004	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas	Royalties	178220.9
2004	AR	Garland	05051	Hardrock		Other Revenues	480
2004	AR	Garland	05051	Hardrock		Rents	-240
2004	AR	Johnson	05071	Oil & Gas		Bonus	138487.21
2004	AR	Johnson	05071	Oil & Gas		Other Revenues	92.53
2004	AR	Johnson	05071	Oil & Gas		Other Royalties	1525
2004	AR	Johnson	05071	Oil & Gas		Rents	159663.77
2004	AR	Johnson	05071	Gas	Processed (Residue) Gas	Royalties	292.98
2004	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas	Royalties	618869.04
2004	AR	Logan	05083	Oil & Gas		Bonus	46800
2004	AR	Logan	05083	Oil & Gas		Other Royalties	39473.04
2004	AR	Logan	05083	Oil & Gas		Rents	107673.94
2004	AR	Logan	05083	Gas	Unprocessed (Wet) Gas	Royalties	237944.76
2004	AR	Montgomery	05097	Oil & Gas		Bonus	54851.28
2004	AR	Montgomery	05097	Hardrock		Other Revenues	960
2004	AR	Montgomery	05097	Hardrock		Rents	-174.33
2004	AR	Montgomery	05097	Oil & Gas		Rents	122409.14
2004	AR	Montgomery	05097	Quartz		Rents	20
2004	AR	Ouachita	05103	Oil & Gas		Rents	10.5
2004	AR	Polk	05113	Oil & Gas		Rents	2633.97
2004	AR	Pope	05115	Oil & Gas		Bonus	65701.79
2004	AR	Pope	05115	Oil & Gas		Other Royalties	400
2004	AR	Pope	05115	Oil & Gas		Rents	206597.73
2004	AR	Pope	05115	Gas	Unprocessed (Wet) Gas	Royalties	9514.1
2004	AR	Prairie	05117	Oil & Gas		Rents	280
2004	AR	Scott	05127	Oil & Gas		Bonus	50023.72
2004	AR	Scott	05127	Oil & Gas		Rents	430820.12
2004	AR	Sebastian	05131	Oil & Gas		Bonus	21296
2004	AR	Sebastian	05131	Oil & Gas		Other Revenues	465.27
2004	AR	Sebastian	05131	Oil & Gas		Other Royalties	-27331.55
2004	AR	Sebastian	05131	Oil & Gas		Rents	38983.77
2004	AR	Sebastian	05131	Gas	Coal Bed Methane	Royalties	4097.62
2004	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas	Royalties	1989207.39
2004	AR	Van Buren	05141	Oil & Gas		Rents	43089.45
2004	AR	Washington	05143	Oil & Gas		Other Revenues	160
2004	AR	Yell	05149	Oil & Gas		Bonus	211268
2004	AR	Yell	05149	Oil & Gas		Other Royalties	88590.12
2004	AR	Yell	05149	Oil & Gas		Rents	99199.06
2004	AR	Yell	05149	Gas	Unprocessed (Wet) Gas	Royalties	737072.99
2004	AZ	Apache	04001	Oil & Gas		Rents	2214
2004	AZ	Cochise	04003	Oil & Gas		Rents	6224
2004	AZ	Coconino	04005	Oil & Gas		Rents	11640
2004	AZ	Maricopa	04013	Sodium		Other Revenues	24
2004	AZ	Maricopa	04013	Sodium		Rents	4
2004	AZ	Maricopa	04013	Salt	Salt	Royalties	-490.05
2004	AZ	Mohave	04015	Oil & Gas		Rents	80170.5
2004	CA	Contra Costa	06013	Oil & Gas		Other Royalties	55
2004	CA	Contra Costa	06013	Oil & Gas		Rents	42
2004	CA	Contra Costa	06013	Gas	Processed (Residue) Gas	Royalties	204.59
2004	CA	Contra Costa	06013	Gas	Unprocessed (Wet) Gas	Royalties	1860.9
2004	CA	Fresno	06019	Oil & Gas		Other Revenues	606.13
2004	CA	Fresno	06019	Oil & Gas		Rents	69184.35
2004	CA	Fresno	06019	Gas	Processed (Residue) Gas	Royalties	52197.8
2004	CA	Fresno	06019	Gas	Unprocessed (Wet) Gas	Royalties	221952.28
2004	CA	Fresno	06019	NGL	Gas Plant Products	Royalties	8204.93
2004	CA	Fresno	06019	Oil	Oil	Royalties	122746.65
2004	CA	Glenn	06021	Gas	Unprocessed (Wet) Gas	Royalties	4094.69
2004	CA	Imperial	06025	Geothermal		Other Royalties	7584696.97
